NAME,GEO_ID,total_population,female_population,median_gross_rent_in_dollars,median_household_income_past12months,male_bachelors_degree_25yrs_above,female_bachelors_degree_25yrs_above,state,county
"Sumter County, South Carolina","0500000US45085","104758","54225","840","46003","5543","5010","45","085"
"York County, South Carolina","0500000US45091","288595","149822","1158","72772","23355","24109","45","091"
"Lincoln County, South Dakota","0500000US46083","67870","34655","1020","82898",,,"46","083"
"Minnehaha County, South Dakota","0500000US46099","199685","98547","858","72748","13283","16178","46","099"
"Pennington County, South Dakota","0500000US46103","111806","54456","975","64057","8725","9386","46","103"
"Anderson County, Tennessee","0500000US47001","77576","39135","908","60364","3809","4961","47","001"
"Blount County, Tennessee","0500000US47009","137605","70662","903","62102","6610","9598","47","009"
"Bradley County, Tennessee","0500000US47011","110162","56167","874","56139","4618","4132","47","011"
"Davidson County, Tennessee","0500000US47037","703953","364367","1316","65348","70257","72711","47","037"
"Greene County, Tennessee","0500000US47059","70621","35616","633","56488","2291","3810","47","059"
"Hamilton County, Tennessee","0500000US47065","369135","190240","1007","66096","28230","30558","47","065"
"Knox County, Tennessee","0500000US47093","486677","249423","1023","64894","38516","41830","47","093"
"Madison County, Tennessee","0500000US47113","98775","52527","934","53720","5343","6394","47","113"
"Maury County, Tennessee","0500000US47119","104760","54424","1084","68840","6549","7779","47","119"
"Montgomery County, Tennessee","0500000US47125","227900","114102","1092","63331","13946","13283","47","125"
"Putnam County, Tennessee","0500000US47141","81188","41299","759","52278","4471","5336","47","141"
"Robertson County, Tennessee","0500000US47147","74098","37183","939","65139","4132","3915","47","147"
"Rutherford County, Tennessee","0500000US47149","352182","177218","1234","78201","28077","30433","47","149"
"Sevier County, Tennessee","0500000US47155","99517","49939","870","50239","4038","4555","47","155"
"Shelby County, Tennessee","0500000US47157","924454","484923","1043","54841","55932","71769","47","157"
"Sullivan County, Tennessee","0500000US47163","159265","81457","754","48063","8890","9857","47","163"
"Sumner County, Tennessee","0500000US47165","200557","101771","1171","70092","12462","15203","47","165"
"Washington County, Tennessee","0500000US47179","134236","68230","829","56009","10380","10012","47","179"
"Williamson County, Tennessee","0500000US47187","255735","130042","1677","117927","33011","31992","47","187"
"Wilson County, Tennessee","0500000US47189","151917","75370","1222","80960","13519","13231","47","189"
"Angelina County, Texas","0500000US48005","86506","43167","909","50045","2552","3799","48","005"
"Bastrop County, Texas","0500000US48021","102058","48630","1135","80423","6303","4376","48","021"
"Bell County, Texas","0500000US48027","379617","190086","1013","58542","19008","23620","48","027"
"Bexar County, Texas","0500000US48029","2028236","1021709","1140","63057","113770","133143","48","029"
"Bowie County, Texas","0500000US48037","92581","45894","845","54154","3632","5090","48","037"
"Brazoria County, Texas","0500000US48039","379689","187505","1229","82460","25874","25990","48","039"
"Brazos County, Texas","0500000US48041","237032","117843","1051","49362","13523","17947","48","041"
"Cameron County, Texas","0500000US48061","423029","215283","797","48115","15617","20121","48","061"
"Collin County, Texas","0500000US48085","1109462","559051","1559","101494","124473","126996","48","085"
"Comal County, Texas","0500000US48091","174986","87113","1330","93829","14529","17320","48","091"
"Coryell County, Texas","0500000US48099","84232","42119","1017","62737","3169","4585","48","099"
"Dallas County, Texas","0500000US48113","2586050","1303838","1273","63494","171819","188422","48","113"
"Denton County, Texas","0500000US48121","941647","476512","1361","97671","99035","103983","48","121"
"Ector County, Texas","0500000US48135","161091","77525","1069","57473","4830","5829","48","135"
"Ellis County, Texas","0500000US48139","202678","101720","1260","89799","11459","12998","48","139"
"El Paso County, Texas","0500000US48141","867947","436238","906","51044","42590","55682","48","141"
"Fort Bend County, Texas","0500000US48157","858527","435133","1490","96468","77046","88290","48","157"
"Galveston County, Texas","0500000US48167","355062","181202","1191","78336","25340","33119","48","167"
"Grayson County, Texas","0500000US48181","139336","70655","1037","62919","8521","7346","48","181"
"Gregg County, Texas","0500000US48183","124201","64027","891","59869","6143","5494","48","183"
"Guadalupe County, Texas","0500000US48187","177036","90036","1178","80464","12519","12981","48","187"
"Harris County, Texas","0500000US48201","4728030","2374505","1167","63498","309994","327830","48","201"
"Harrison County, Texas","0500000US48203","69150","35003","836","59405","3371","3700","48","203"
"Hays County, Texas","0500000US48209","255397","128616","1335","76842","17100","21442","48","209"
"Henderson County, Texas","0500000US48213","83667","42671","844","49830","3353","5446","48","213"
"Hidalgo County, Texas","0500000US48215","880356","446634","820","44818","32126","39126","48","215"
"Hunt County, Texas","0500000US48231","103394","52843","1027","56761","5191","5903","48","231"
"Jefferson County, Texas","0500000US48245","253704","122224","952","56904","11422","11171","48","245"
"Johnson County, Texas","0500000US48251","187280","93006","1174","77933","11214","9982","48","251"
"Kaufman County, Texas","0500000US48257","157768","80010","1246","72175","8457","11314","48","257"
"Liberty County, Texas","0500000US48291","97621","50415","780","55697","2023","3780","48","291"
"Lubbock County, Texas","0500000US48303","314451","159511","975","57798","18209","20696","48","303"
"McLennan County, Texas","0500000US48309","263115","134351","1018","60437","12524","14724","48","309"
"Midland County, Texas","0500000US48329","167969","83809","1027","82248","10838","14449","48","329"
"Montgomery County, Texas","0500000US48339","648886","326023","1288","86903","54041","58509","48","339"
"Nueces County, Texas","0500000US48355","353079","178345","1112","59983","17770","20522","48","355"
"Orange County, Texas","0500000US48361","84742","42276","1000","71022","2177","3628","48","361"
"Parker County, Texas","0500000US48367","156764","77985","1174","85641","12081","12560","48","367"
"Potter County, Texas","0500000US48375","116547","55409","896","44721","4305","6884","48","375"
"Randall County, Texas","0500000US48381","143854","72709","1023","70322","10847","9631","48","381"
"Rockwall County, Texas","0500000US48397","116381","59227","1257","121568","12087","11671","48","397"
"San Patricio County, Texas","0500000US48409","69699","33059","1056","59276","2523","2771","48","409"
"Smith County, Texas","0500000US48423","237186","120816","996","63115","13179","15160","48","423"
"Starr County, Texas","0500000US48427","66049","33343","635","33367","1403","2026","48","427"
"Tarrant County, Texas","0500000US48439","2126477","1081509","1259","71346","148562","160966","48","439"
"Taylor County, Texas","0500000US48441","143326","72960","981","53315","5963","7261","48","441"
"Tom Green County, Texas","0500000US48451","119411","59530","894","61649","5760","6618","48","451"
"Travis County, Texas","0500000US48453","1305154","642855","1437","84531","159999","163613","48","453"
"Victoria County, Texas","0500000US48469","90964","45118","991","54596","4427","4613","48","469"
"Walker County, Texas","0500000US48471","77977","33802","868","41470","2537","2328","48","471"
"Webb County, Texas","0500000US48479","267945","135384","860","51867","9085","12821","48","479"
"Wichita County, Texas","0500000US48485","130069","62283","868","53465","5103","6955","48","485"
"Williamson County, Texas","0500000US48491","643026","323182","1486","96073","65788","69212","48","491"
"Wise County, Texas","0500000US48497","71714","35288","1146","81400","2856","3065","48","497"
"Cache County, Utah","0500000US49005","137417","69199","946","69154","8830","10116","49","005"
"Davis County, Utah","0500000US49011","367285","181444","1227","93182","26169","27261","49","011"
"Salt Lake County, Utah","0500000US49035","1186421","586350","1315","80712","92367","91139","49","035"
"Tooele County, Utah","0500000US49045","76640","36743","1083","93908","2553","3259","49","045"
"Utah County, Utah","0500000US49049","684986","336474","1261","86781","56558","55252","49","049"
"Washington County, Utah","0500000US49053","191226","93744","1269","61186","12229","13175","49","053"
"Weber County, Utah","0500000US49057","267066","131726","1073","72087","16626","16960","49","057"
"Chittenden County, Vermont","0500000US50007","168865","85633","1537","85213","18357","18664","50","007"
"Albemarle County, Virginia","0500000US51003","113535","59409","1428","92568","9566","11843","51","003"
"Arlington County, Virginia","0500000US51013","232965","115475","1975","125651","29328","30485","51","013"
"Augusta County, Virginia","0500000US51015","77563","38448","919","68584","4797","4578","51","015"
"Bedford County, Virginia","0500000US51019","80131","40237","812","66415","5095","6207","51","019"
"Chesterfield County, Virginia","0500000US51041","370688","192001","1301","85796","32226","32827","51","041"
"Fairfax County, Virginia","0500000US51059","1139720","570277","1964","134115","123279","131839","51","059"
"Fauquier County, Virginia","0500000US51061","73815","37739","1249","108497","5273","8652","51","061"
"Frederick County, Virginia","0500000US51069","93717","46961","1353","86044","6438","6195","51","069"
"Hanover County, Virginia","0500000US51085","111603","56225","1247","94381","8953","10513","51","085"
"Henrico County, Virginia","0500000US51087","333554","174284","1308","78868","25906","34486","51","087"
"James City County, Virginia","0500000US51095","79882","42393","1394","88604","7176","8432","51","095"
"Loudoun County, Virginia","0500000US51107","427592","213217","2158","153506","48160","48174","51","107"
"Montgomery County, Virginia","0500000US51121","98473","48150","1096","55210","5827","6430","51","121"
"Prince William County, Virginia","0500000US51153","484472","240686","1752","118117","38522","39526","51","153"
"Roanoke County, Virginia","0500000US51161","96589","49768","1063","72231","7454","9226","51","161"
"Rockingham County, Virginia","0500000US51165","84394","42901","908","73163","4915","5811","51","165"
"Spotsylvania County, Virginia","0500000US51177","143676","72972","1552","101289","8818","11685","51","177"
"Stafford County, Virginia","0500000US51179","160877","78718","1761","117251","13201","14982","51","179"
"York County, Virginia","0500000US51199","70915","35929","1646","97758","4865","8587","51","199"
"Alexandria city, Virginia","0500000US51510","154706","80614","1823","101162","15138","19553","51","510"
"Chesapeake city, Virginia","0500000US51550","251269","127174","1294","88815","18420","21744","51","550"
"Hampton city, Virginia","0500000US51650","137746","71777","1182","57647","7389","8218","51","650"
"Lynchburg city, Virginia","0500000US51680","79009","41734","946","56110","5118","6471","51","680"
"Newport News city, Virginia","0500000US51700","184587","95396","1125","58937","8420","10160","51","700"
"Norfolk city, Virginia","0500000US51710","235089","111176","1108","58591","13479","17960","51","710"
"Portsmouth city, Virginia","0500000US51740","97840","50168","1111","54429","4939","6574","51","740"
"Richmond city, Virginia","0500000US51760","226604","120060","1144","51770","18070","23219","51","760"
"Roanoke city, Virginia","0500000US51770","98865","51544","848","47202","6767","5796","51","770"
"Suffolk city, Virginia","0500000US51800","96194","48970","1231","79556","5844","8055","51","800"
"Virginia Beach city, Virginia","0500000US51810","457672","232660","1431","81634","39546","46215","51","810"
"Benton County, Washington","0500000US53005","210025","104043","1081","77059","13053","13788","53","005"
"Chelan County, Washington","0500000US53007","79646","40690","1071","65847","4974","6556","53","007"
"Clallam County, Washington","0500000US53009","78209","39691","960","62695","4878","4362","53","009"
"Clark County, Washington","0500000US53011","511404","256399","1456","83837","34859","36392","53","011"
"Cowlitz County, Washington","0500000US53015","111524","55745","1022","71194","3900","5068","53","015"
"Franklin County, Washington","0500000US53021","98268","47373","1047","81940","3393","3834","53","021"
"Grant County, Washington","0500000US53025","100297","49128","991","62227","3659","4168","53","025"
"Grays Harbor County, Washington","0500000US53027","76841","37854","859","54631","2972","3163","53","027"
"Island County, Washington","0500000US53029","87432","43437","1398","76505","7009","8160","53","029"
"King County, Washington","0500000US53033","2252305","1111503","1811","110586","266803","263974","53","033"
"Kitsap County, Washington","0500000US53035","274314","133940","1484","87314","22246","23630","53","035"
"Lewis County, Washington","0500000US53041","84398","41291","898","65047","2999","4061","53","041"
"Mason County, Washington","0500000US53045","67615","32285","978","77070","2994","4400","53","045"
"Pierce County, Washington","0500000US53053","925708","461020","1546","85866","60357","67818","53","053"
"Skagit County, Washington","0500000US53057","130696","65000","1146","72648","8146","8291","53","057"
"Snohomish County, Washington","0500000US53061","833540","412151","1668","100042","70645","74487","53","061"
"Spokane County, Washington","0500000US53063","546040","273909","1059","65722","37534","39182","53","063"
"Thurston County, Washington","0500000US53067","297977","152209","1474","81659","24981","26595","53","067"
"Whatcom County, Washington","0500000US53073","228831","115589","1347","72055","15971","18321","53","073"
"Yakima County, Washington","0500000US53077","256035","127471","880","61012","7374","11512","53","077"
"Berkeley County, West Virginia","0500000US54003","126069","61951","1079","71733","5384","8267","54","003"
"Cabell County, West Virginia","0500000US54011","93418","47294","819","47020","6156","6265","54","011"
"Harrison County, West Virginia","0500000US54033","65158","33457","768","51533","3177","4442","54","033"
"Kanawha County, West Virginia","0500000US54039","177952","92084","854","56122","9033","12926","54","039"
"Monongalia County, West Virginia","0500000US54061","106387","51115","862","56347","7302","6969","54","061"
"Raleigh County, West Virginia","0500000US54081","73771","36688","750","38687","3356","3749","54","081"
"Wood County, West Virginia","0500000US54107","83624","42810","730","54153","4945","4136","54","107"
"Brown County, Wisconsin","0500000US55009","269591","134248","847","66191","21984","23342","55","009"
"Chippewa County, Wisconsin","0500000US55017","66865","32191","834","60533","3626","4386","55","017"
"Dane County, Wisconsin","0500000US55025","563951","281967","1197","77221","59012","63168","55","025"
"Dodge County, Wisconsin","0500000US55027","89313","41209","805","65773","4208","5361","55","027"
"Eau Claire County, Wisconsin","0500000US55035","106452","53214","873","62445","7674","8135","55","035"
"Fond du Lac County, Wisconsin","0500000US55039","104362","53707","846","69068","5443","7341","55","039"
"Jefferson County, Wisconsin","0500000US55055","84943","42949","900","68319","4615","7655","55","055"
"Kenosha County, Wisconsin","0500000US55059","168732","84778","1071","70971","10977","11951","55","059"
"La Crosse County, Wisconsin","0500000US55063","120433","60765","945","60382","6917","8408","55","063"
"Manitowoc County, Wisconsin","0500000US55071","81505","40261","664","57918","3908","4807","55","071"
"Marathon County, Wisconsin","0500000US55073","137648","68121","815","74494","7663","10390","55","073"
"Milwaukee County, Wisconsin","0500000US55079","928059","476891","954","56347","63022","71206","55","079"
"Outagamie County, Wisconsin","0500000US55087","191545","95590","850","73057","14013","15377","55","087"
"Ozaukee County, Wisconsin","0500000US55089","92497","46260","960","85402","10764","9920","55","089"
"Portage County, Wisconsin","0500000US55097","70468","34871","794","65928","5088","5710","55","097"
"Racine County, Wisconsin","0500000US55101","196896","98992","908","68758","9032","12477","55","101"
"Rock County, Wisconsin","0500000US55105","164381","82140","883","66090","8451","11261","55","105"
"St. Croix County, Wisconsin","0500000US55109","95044","47115","1116","93547","8060","9282","55","109"
"Sauk County, Wisconsin","0500000US55111","65697","32416","866","70914","4394","5034","55","111"
"Sheboygan County, Wisconsin","0500000US55117","117747","57745","762","62188","6554","8261","55","117"
"Walworth County, Wisconsin","0500000US55127","106799","53473","980","69996","7274","8794","55","127"
"Washington County, Wisconsin","0500000US55131","137175","68231","968","83384","10666","10986","55","131"
"Waukesha County, Wisconsin","0500000US55133","408756","206269","1150","94171","47369","48719","55","133"
"Winnebago County, Wisconsin","0500000US55139","171623","83662","807","64095","11124","13026","55","139"
"Wood County, Wisconsin","0500000US55141","74070","37260","728","52627","3317","3655","55","141"
"Laramie County, Wyoming","0500000US56021","100863","50181","945","61381","6526","6231","56","021"
"Natrona County, Wyoming","0500000US56025","79555","38485","979","63605","4346","5228","56","025"
"Arecibo Municipio, Puerto Rico","0500000US72013","87053","45581","438","18341","5109","9381","72","013"
"Bayamón Municipio, Puerto Rico","0500000US72021","182673","97134","617","26014","11608","20020","72","021"
"Caguas Municipio, Puerto Rico","0500000US72025","126756","68162","602","26473","8786","15434","72","025"
"Carolina Municipio, Puerto Rico","0500000US72031","152993","83407","645","30734","11151","17766","72","031"
"Guaynabo Municipio, Puerto Rico","0500000US72061","89195","48086","948","44673","9529","12984","72","061"
"Mayagüez Municipio, Puerto Rico","0500000US72097","71939","37461","401","15941","2397","5212","72","097"
"Ponce Municipio, Puerto Rico","0500000US72113","135084","70555","515","17876","8495","11393","72","113"
"San Juan Municipio, Puerto Rico","0500000US72127","337300","183105","524","22175","23758","36426","72","127"
"Toa Alta Municipio, Puerto Rico","0500000US72135","67569","35943","555","26292","5135","5425","72","135"
"Toa Baja Municipio, Puerto Rico","0500000US72137","74368","40588","692","30561","4885","7176","72","137"
"Trujillo Alto Municipio, Puerto Rico","0500000US72139","67211","36171","566","36349","6146","7636","72","139"
