NAME,GEO_ID,total_population,female_population,median_gross_rent_in_dollars,median_household_income_past12months,male_bachelors_degree_25yrs_above,female_bachelors_degree_25yrs_above,state,county
"Spartanburg County, South Carolina","0500000US45083","319785","164664","841","55339","16901","17613","45","083"
"Sumter County, South Carolina","0500000US45085","106721","54275","848","51025","3595","6123","45","085"
"York County, South Carolina","0500000US45091","280979","145775","1057","66949","20866","22263","45","091"
"Minnehaha County, South Dakota","0500000US46099","193134","94199","838","61968","17078","15687","46","099"
"Pennington County, South Dakota","0500000US46103","113775","55895","841","58085","7234","9136","46","103"
"Anderson County, Tennessee","0500000US47001","76978","39596","817","49044","3220","3647","47","001"
"Blount County, Tennessee","0500000US47009","133088","68784","874","59276","5931","8142","47","009"
"Bradley County, Tennessee","0500000US47011","108110","55865","777","52468","5511","6750","47","011"
"Davidson County, Tennessee","0500000US47037","694144","359592","1192","63938","63123","73984","47","037"
"Greene County, Tennessee","0500000US47059","69069","34878","630","44722","1773","3858","47","059"
"Hamilton County, Tennessee","0500000US47065","367804","189401","903","57502","26828","31289","47","065"
"Knox County, Tennessee","0500000US47093","470313","243769","924","60283","32660","38484","47","093"
"Madison County, Tennessee","0500000US47113","97984","52221","902","49820","5186","5821","47","113"
"Maury County, Tennessee","0500000US47119","96387","48919","913","66781","5400","6676","47","119"
"Montgomery County, Tennessee","0500000US47125","208993","105204","928","56948","11001","13751","47","125"
"Putnam County, Tennessee","0500000US47141","80245","40941","745","49282","3990","6026","47","141"
"Robertson County, Tennessee","0500000US47147","71813","35970","955","66939","3726","4323","47","147"
"Rutherford County, Tennessee","0500000US47149","332285","168781","1147","69397","20813","21875","47","149"
"Sevier County, Tennessee","0500000US47155","98250","51180","849","57741","4314","5419","47","155"
"Shelby County, Tennessee","0500000US47157","937166","491704","960","52614","48357","69088","47","157"
"Sullivan County, Tennessee","0500000US47163","158348","80843","664","51860","9181","9747","47","163"
"Sumner County, Tennessee","0500000US47165","191283","97712","1069","68743","12365","15000","47","165"
"Washington County, Tennessee","0500000US47179","129375","66173","770","51428","7918","8071","47","179"
"Williamson County, Tennessee","0500000US47187","238412","121673","1603","115507","31004","29680","47","187"
"Wilson County, Tennessee","0500000US47189","144657","73563","1060","80071","10832","12123","47","189"
"Angelina County, Texas","0500000US48005","86715","44626","806","53320","2401","3619","48","005"
"Bastrop County, Texas","0500000US48021","88723","44714","1230","57938","2556","3495","48","021"
"Bell County, Texas","0500000US48027","362924","181702","924","54560","14975","19301","48","027"
"Bexar County, Texas","0500000US48029","2003554","1013592","1046","58964","107799","122616","48","029"
"Bowie County, Texas","0500000US48037","93245","47316","780","51802","3400","4210","48","037"
"Brazoria County, Texas","0500000US48039","374264","185945","1177","84904","22233","26967","48","039"
"Brazos County, Texas","0500000US48041","229211","114685","966","55121","13460","16117","48","041"
"Cameron County, Texas","0500000US48061","423163","216810","787","41123","15670","13972","48","061"
"Collin County, Texas","0500000US48085","1034730","524735","1457","96134","107826","114450","48","085"
"Comal County, Texas","0500000US48091","156209","79790","1151","89315","15271","13057","48","091"
"Coryell County, Texas","0500000US48099","75951","37814","834","53504","2309","3276","48","099"
"Dallas County, Texas","0500000US48113","2635516","1335470","1173","61796","162218","182033","48","113"
"Denton County, Texas","0500000US48121","887207","452697","1293","90523","89697","90775","48","121"
"Ector County, Texas","0500000US48135","166223","81580","1141","67205","4501","5537","48","135"
"Ellis County, Texas","0500000US48139","184826","92793","1122","78797","10082","11033","48","139"
"El Paso County, Texas","0500000US48141","839238","424631","849","48903","38896","46521","48","141"
"Fort Bend County, Texas","0500000US48157","811688","413211","1547","101293","70113","76025","48","157"
"Galveston County, Texas","0500000US48167","342139","174977","1148","74977","20974","24810","48","167"
"Grayson County, Texas","0500000US48181","136212","69777","906","57476","6073","7219","48","181"
"Gregg County, Texas","0500000US48183","123945","63560","867","53793","5896","6281","48","183"
"Guadalupe County, Texas","0500000US48187","166847","84417","1208","79768","9780","11859","48","187"
"Harris County, Texas","0500000US48201","4713325","2373696","1114","61618","293896","325342","48","201"
"Harrison County, Texas","0500000US48203","66553","34184","848","58817","2941","2928","48","203"
"Hays County, Texas","0500000US48209","230191","116556","1154","72058","17394","16958","48","209"
"Henderson County, Texas","0500000US48213","82737","42515","804","51521","2650","3769","48","213"
"Hidalgo County, Texas","0500000US48215","868707","442416","763","41800","30318","36375","48","215"
"Hunt County, Texas","0500000US48231","98594","49988","995","58063","2843","5264","48","231"
"Jefferson County, Texas","0500000US48245","251565","122943","900","55797","11189","12052","48","245"
"Johnson County, Texas","0500000US48251","175817","87814","1064","66319","5921","9563","48","251"
"Kaufman County, Texas","0500000US48257","136154","68324","1098","75775","5658","6350","48","257"
"Liberty County, Texas","0500000US48291","88219","46013","730","50049","1708","3122","48","291"
"Lubbock County, Texas","0500000US48303","310569","158071","964","55003","17239","18846","48","303"
"McLennan County, Texas","0500000US48309","256623","131368","880","50845","10801","14921","48","309"
"Midland County, Texas","0500000US48329","176832","87927","1448","82558","11402","10700","48","329"
"Montgomery County, Texas","0500000US48339","607391","307803","1223","88695","42462","49186","48","339"
"Nacogdoches County, Texas","0500000US48347","65204","33258","684","47572","2419","3255","48","347"
"Nueces County, Texas","0500000US48355","362294","182860","1041","56789","16876","18385","48","355"
"Orange County, Texas","0500000US48361","83396","42775","850","69052","4819","4320","48","361"
"Parker County, Texas","0500000US48367","142878","71812","1036","83262","6705","9121","48","367"
"Potter County, Texas","0500000US48375","117415","56882","802","37297","2954","3741","48","375"
"Randall County, Texas","0500000US48381","137713","70314","941","70651","9760","11526","48","381"
"Rockwall County, Texas","0500000US48397","104915","53089","1333","103378","6306","10032","48","397"
"San Patricio County, Texas","0500000US48409","66730","32897","1085","57899","2076","2726","48","409"
"Smith County, Texas","0500000US48423","232751","120877","994","59584","14110","14020","48","423"
"Tarrant County, Texas","0500000US48439","2102515","1074277","1147","70139","151021","162583","48","439"
"Taylor County, Texas","0500000US48441","138034","70870","899","55351","7038","7690","48","441"
"Tom Green County, Texas","0500000US48451","119200","60808","958","55988","5295","5083","48","451"
"Travis County, Texas","0500000US48453","1273954","631039","1346","80726","144189","145503","48","453"
"Victoria County, Texas","0500000US48469","92084","47714","973","57358","2683","4441","48","469"
"Walker County, Texas","0500000US48471","72971","29871","882","47170","3699","2421","48","471"
"Webb County, Texas","0500000US48479","276652","141335","855","56084","10588","12879","48","479"
"Wichita County, Texas","0500000US48485","132230","64236","777","51749","5127","6088","48","485"
"Williamson County, Texas","0500000US48491","590551","300107","1373","92179","55000","57120","48","491"
"Wise County, Texas","0500000US48497","69984","34474","793","71421","3710","2275","48","497"
"Cache County, Utah","0500000US49005","128289","64641","851","62507","6649","8800","49","005"
"Davis County, Utah","0500000US49011","355481","176223","1175","87427","27683","24715","49","011"
"Salt Lake County, Utah","0500000US49035","1160437","579375","1185","80119","90089","91196","49","035"
"Tooele County, Utah","0500000US49045","72259","35705","967","80973",,,"49","045"
"Utah County, Utah","0500000US49049","636235","315017","1128","79545","46147","46880","49","049"
"Washington County, Utah","0500000US49053","177556","89588","1002","63595","9587","9856","49","053"
"Weber County, Utah","0500000US49057","260213","129362","973","72206","14716","16846","49","057"
"Chittenden County, Vermont","0500000US50007","163774","83111","1274","76806","16659","15745","50","007"
"Albemarle County, Virginia","0500000US51003","109330","55708","1266","86399","9639","12693","51","003"
"Arlington County, Virginia","0500000US51013","236842","119478","1993","119755","32662","28255","51","013"
"Augusta County, Virginia","0500000US51015","75558","36640","901","62668","3225","4684","51","015"
"Bedford County, Virginia","0500000US51019","78997","40122","880","69125","4776","6063","51","019"
"Chesterfield County, Virginia","0500000US51041","352802","182421","1263","81297","27202","32181","51","041"
"Fairfax County, Virginia","0500000US51059","1147532","578076","1900","128374","116075","131078","51","059"
"Fauquier County, Virginia","0500000US51061","71222","36830","1214","104809","4757","6322","51","061"
"Frederick County, Virginia","0500000US51069","89313","45091","1128","86229","4581","5194","51","069"
"Hanover County, Virginia","0500000US51085","107766","55211","1196","89812","9540","8917","51","085"
"Henrico County, Virginia","0500000US51087","330818","172936","1230","68024","26699","31555","51","087"
"James City County, Virginia","0500000US51095","76523","40207","1311","91674","5601","9290","51","095"
"Loudoun County, Virginia","0500000US51107","413538","208164","1876","151800","48786","49673","51","107"
"Montgomery County, Virginia","0500000US51121","98535","48041","996","60045","5531","6583","51","121"
"Prince William County, Virginia","0500000US51153","470335","235351","1741","106861","36421","41106","51","153"
"Roanoke County, Virginia","0500000US51161","94186","48494","954","71715","8321","8226","51","161"
"Rockingham County, Virginia","0500000US51165","81948","41427","982","69423","3984","4536","51","165"
"Spotsylvania County, Virginia","0500000US51177","136215","68400","1447","91073","8927","9239","51","177"
"Stafford County, Virginia","0500000US51179","152882","75942","1383","110446","11406","12553","51","179"
"York County, Virginia","0500000US51199","68280","35525","1544","91241","5358","6929","51","199"
"Alexandria city, Virginia","0500000US51510","159428","82496","1781","103284","17371","21419","51","510"
"Chesapeake city, Virginia","0500000US51550","244835","125423","1225","77847","14020","18309","51","550"
"Hampton city, Virginia","0500000US51650","134510","69463","1100","56930","6677","7833","51","650"
"Lynchburg city, Virginia","0500000US51680","82168","43139","886","54850","4919","5841","51","680"
"Newport News city, Virginia","0500000US51700","179225","92787","1088","53029","7758","10383","51","700"
"Norfolk city, Virginia","0500000US51710","242742","115941","1021","53093","13010","15812","51","710"
"Portsmouth city, Virginia","0500000US51740","94398","50060","1042","51195","3791","5273","51","740"
"Richmond city, Virginia","0500000US51760","230436","120424","1078","51285","17181","21560","51","760"
"Roanoke city, Virginia","0500000US51770","99143","51827","822","45838","3792","5667","51","770"
"Suffolk city, Virginia","0500000US51800","92108","46982","1241","80481","6048","6221","51","800"
"Virginia Beach city, Virginia","0500000US51810","449974","228830","1363","79054","31077","40087","51","810"
"Benton County, Washington","0500000US53005","204390","102342","1019","72084","14404","12786","53","005"
"Chelan County, Washington","0500000US53007","77200","38342","980","59161","4938","4434","53","007"
"Clallam County, Washington","0500000US53009","77331","39015","941","57126","4562","4638","53","009"
"Clark County, Washington","0500000US53011","488241","246631","1377","80555","34951","34081","53","011"
"Cowlitz County, Washington","0500000US53015","110593","55823","934","55497","3446","4564","53","015"
"Franklin County, Washington","0500000US53021","95222","46459","1037","61951","3413","2893","53","021"
"Grant County, Washington","0500000US53025","97733","48949","810","56997","4544","4037","53","025"
"Grays Harbor County, Washington","0500000US53027","75061","37182","857","61026","2725","3582","53","027"
"Island County, Washington","0500000US53029","85141","41491","1402","72066","5348","7089","53","029"
"King County, Washington","0500000US53033","2252782","1122291","1736","102594","260628","253256","53","033"
"Kitsap County, Washington","0500000US53035","271473","133103","1433","79624","20431","23422","53","035"
"Lewis County, Washington","0500000US53041","80707","39605","842","58911","2602","4346","53","041"
"Mason County, Washington","0500000US53045","66768","32326","948","63983","3388","2707","53","045"
"Pierce County, Washington","0500000US53053","904980","453469","1362","79243","54317","59900","53","053"
"Skagit County, Washington","0500000US53057","129205","66242","1084","67175","8064","8117","53","057"
"Snohomish County, Washington","0500000US53061","822083","409791","1509","89260","62323","63778","53","061"
"Spokane County, Washington","0500000US53063","522798","263625","943","59974","31908","37939","53","063"
"Thurston County, Washington","0500000US53067","290536","148718","1255","78512","18929","22162","53","067"
"Whatcom County, Washington","0500000US53073","229247","116323","1134","69372","14043","20491","53","073"
"Yakima County, Washington","0500000US53077","250873","125108","839","56233","7732","9271","53","077"
"Berkeley County, West Virginia","0500000US54003","119171","60218","984","62370","4561","7180","54","003"
"Cabell County, West Virginia","0500000US54011","91945","46460","738","40788","5143","5986","54","011"
"Harrison County, West Virginia","0500000US54033","67256","34587","758","54314","3881","3809","54","033"
"Kanawha County, West Virginia","0500000US54039","178124","92409","712","47759","9396","10135","54","039"
"Monongalia County, West Virginia","0500000US54061","105612","51698","794","55940","7027","6470","54","061"
"Raleigh County, West Virginia","0500000US54081","73361","36772","745","46540","3262","2913","54","081"
"Wood County, West Virginia","0500000US54107","83518","43202","648","47944","3385","4243","54","107"
"Brown County, Wisconsin","0500000US55009","264542","133682","795","64458","17250","21232","55","009"
"Dane County, Wisconsin","0500000US55025","546695","274973","1121","77504","56540","59616","55","025"
"Dodge County, Wisconsin","0500000US55027","87839","43289","842","61300","3702","4897","55","027"
"Eau Claire County, Wisconsin","0500000US55035","104646","52794","799","65662","6024","7960","55","035"
"Fond du Lac County, Wisconsin","0500000US55039","103403","54183","751","65329","4634","6562","55","039"
"Jefferson County, Wisconsin","0500000US55055","84769","42684","869","71708","4595","6822","55","055"
"Kenosha County, Wisconsin","0500000US55059","169561","86538","959","65997","9220","11250","55","059"
"La Crosse County, Wisconsin","0500000US55063","118016","60492","853","58921","8062","9061","55","063"
"Manitowoc County, Wisconsin","0500000US55071","78981","39004","751","60785","4080","4302","55","071"
"Marathon County, Wisconsin","0500000US55073","135692","67026","765","65851","7086","9055","55","073"
"Milwaukee County, Wisconsin","0500000US55079","945726","488311","887","53418","60973","69445","55","079"
"Outagamie County, Wisconsin","0500000US55087","187885","94328","818","66234","12351","14583","55","087"
"Ozaukee County, Wisconsin","0500000US55089","89221","45293","925","88154","8985","10237","55","089"
"Portage County, Wisconsin","0500000US55097","70772","35372","761","56358","5334","6061","55","097"
"Racine County, Wisconsin","0500000US55101","196311","98831","833","60779","11122","11758","55","101"
"Rock County, Wisconsin","0500000US55105","163354","83442","876","61243","7816","9382","55","105"
"St. Croix County, Wisconsin","0500000US55109","90687","45618","913","85594","7621","9020","55","109"
"Sheboygan County, Wisconsin","0500000US55117","115340","57425","750","60706","8694","7838","55","117"
"Walworth County, Wisconsin","0500000US55127","103868","51401","864","63549","6207","8043","55","127"
"Washington County, Wisconsin","0500000US55131","136034","68045","914","80513","9150","13296","55","131"
"Waukesha County, Wisconsin","0500000US55133","404198","205000","1071","90548","41597","44972","55","133"
"Winnebago County, Wisconsin","0500000US55139","171907","84929","795","58347","12195","13973","55","139"
"Wood County, Wisconsin","0500000US55141","72999","37137","725","56278","2847","3824","55","141"
"Laramie County, Wyoming","0500000US56021","99500","48734","841","70567","5892","6146","56","021"
"Natrona County, Wyoming","0500000US56025","79858","39580","777","65034","3538","4090","56","025"
"Arecibo Municipio, Puerto Rico","0500000US72013","81966","42945","451","18977","3976","7268","72","013"
"Bayamón Municipio, Puerto Rico","0500000US72021","169269","89840","542","27386","9448","17563","72","021"
"Caguas Municipio, Puerto Rico","0500000US72025","124606","66829","525","24507","8265","12667","72","025"
"Carolina Municipio, Puerto Rico","0500000US72031","146984","79973","639","27658","10677","17365","72","031"
"Guaynabo Municipio, Puerto Rico","0500000US72061","83728","44369","644","37499","8028","10099","72","061"
"Mayagüez Municipio, Puerto Rico","0500000US72097","71530","37439","363","14525","4022","4950","72","097"
"Ponce Municipio, Puerto Rico","0500000US72113","131881","68612","373","15130","8122","12128","72","113"
"San Juan Municipio, Puerto Rico","0500000US72127","318441","172866","526","23005","22207","33509","72","127"
"Toa Alta Municipio, Puerto Rico","0500000US72135","72025","37509","717","28440","3805","6001","72","135"
"Toa Baja Municipio, Puerto Rico","0500000US72137","74271","39677","592","23368","4392","6359","72","137"
"Trujillo Alto Municipio, Puerto Rico","0500000US72139","63674","35156","483","32244","5009","8558","72","139"
