NAME,GEO_ID,total_population,female_population,median_gross_rent_in_dollars,median_household_income_past12months,male_bachelors_degree_25yrs_above,female_bachelors_degree_25yrs_above,state,county
"Lancaster County, South Carolina","0500000US45057","104577","54325","765","68108","7956","7078","45","057"
"Laurens County, South Carolina","0500000US45059","67965","34245","720","54334","3074","3874","45","059"
"Lexington County, South Carolina","0500000US45063","304797","156240","1052","72801","23296","22469","45","063"
"Oconee County, South Carolina","0500000US45073","80180","40162","697","55195","4663","5707","45","073"
"Orangeburg County, South Carolina","0500000US45075","83094","43841","756","40016","2455","3314","45","075"
"Pickens County, South Carolina","0500000US45077","133462","66300","873","53022","5581","6649","45","077"
"Richland County, South Carolina","0500000US45079","421566","218789","1168","60442","28756","32331","45","079"
"Spartanburg County, South Carolina","0500000US45083","345831","176850","997","57755","16746","18915","45","083"
"Sumter County, South Carolina","0500000US45085","104012","53263","1127","57775","4362","6476","45","085"
"York County, South Carolina","0500000US45091","294248","151038","1320","83613","27061","24137","45","091"
"Lincoln County, South Dakota","0500000US46083","70987","35785","1131","90600","6226","6198","46","083"
"Minnehaha County, South Dakota","0500000US46099","203971","99248","936","74253","16718","18377","46","099"
"Pennington County, South Dakota","0500000US46103","114461","56299","1011","65801","6587","9945","46","103"
"Anderson County, Tennessee","0500000US47001","78913","39676","933","67746","3575","4186","47","001"
"Blount County, Tennessee","0500000US47009","139958","71308","889","69756","9400","9751","47","009"
"Bradley County, Tennessee","0500000US47011","110616","57089","952","63659","5089","7032","47","011"
"Davidson County, Tennessee","0500000US47037","708144","366350","1463","72473","73864","79247","47","037"
"Greene County, Tennessee","0500000US47059","71405","35736","623","48918","3228","3148","47","059"
"Hamblen County, Tennessee","0500000US47063","65168","32506","720","59418","2461","1774","47","063"
"Hamilton County, Tennessee","0500000US47065","374682","192550","1184","76219","30974","32049","47","065"
"Knox County, Tennessee","0500000US47093","494574","252324","1132","69999","38993","44821","47","093"
"Madison County, Tennessee","0500000US47113","99245","52352","1024","55666","3243","5458","47","113"
"Maury County, Tennessee","0500000US47119","108159","54328","1142","68157","6404","7052","47","119"
"Montgomery County, Tennessee","0500000US47125","235201","116786","1243","67264","13069","16017","47","125"
"Putnam County, Tennessee","0500000US47141","82382","41766","840","54373","5310","5940","47","141"
"Robertson County, Tennessee","0500000US47147","75470","38031","1235","79171","3611","4905","47","147"
"Rutherford County, Tennessee","0500000US47149","360619","181507","1336","76857","26307","27314","47","149"
"Sevier County, Tennessee","0500000US47155","98789","50047","1060","59315","5108","7253","47","155"
"Shelby County, Tennessee","0500000US47157","916371","480899","1141","61516","57539","70990","47","157"
"Sullivan County, Tennessee","0500000US47163","160820","81712","833","53585","9000","10754","47","163"
"Sumner County, Tennessee","0500000US47165","203858","104538","1366","88764","15320","18090","47","165"
"Washington County, Tennessee","0500000US47179","136172","68958","922","64899","8914","10128","47","179"
"Williamson County, Tennessee","0500000US47187","260815","131772","1883","129275","33018","32692","47","187"
"Wilson County, Tennessee","0500000US47189","158555","80114","1354","87003","14108","13514","47","189"
"Angelina County, Texas","0500000US48005","87101","43859","1009","58180","3146","3272","48","005"
"Bastrop County, Texas","0500000US48021","106188","52774","1091","72663","5668","6809","48","021"
"Bell County, Texas","0500000US48027","388386","194574","1137","62137","20511","22702","48","027"
"Bexar County, Texas","0500000US48029","2059530","1034896","1254","65854","126594","137049","48","029"
"Bowie County, Texas","0500000US48037","92035","46507","889","49771","3909","5456","48","037"
"Brazoria County, Texas","0500000US48039","388181","191750","1282","86083","23889","29796","48","039"
"Brazos County, Texas","0500000US48041","242014","120545","1095","60393","15641","16003","48","041"
"Cameron County, Texas","0500000US48061","425208","215128","888","50649","17307","21054","48","061"
"Collin County, Texas","0500000US48085","1158696","581030","1737","113305","133385","132880","48","085"
"Comal County, Texas","0500000US48091","184642","92688","1525","91171","17606","17415","48","091"
"Coryell County, Texas","0500000US48099","85057","42079","1106","65846","3194","2818","48","099"
"Dallas County, Texas","0500000US48113","2600840","1307415","1432","70852","178657","188039","48","113"
"Denton County, Texas","0500000US48121","977281","492995","1586","102428","101795","107650","48","121"
"Ector County, Texas","0500000US48135","160869","79057","1115","68071","4197","7394","48","135"
"Ellis County, Texas","0500000US48139","212182","106898","1447","89856","11829","18407","48","139"
"El Paso County, Texas","0500000US48141","868763","435959","986","53424","41514","52621","48","141"
"Fort Bend County, Texas","0500000US48157","889146","449831","1697","105205","87869","93512","48","157"
"Galveston County, Texas","0500000US48167","357117","179602","1320","75565","24156","31393","48","167"
"Grayson County, Texas","0500000US48181","143131","72907","1242","66106","7210","10923","48","181"
"Gregg County, Texas","0500000US48183","125443","64068","1072","61496","6686","5270","48","183"
"Guadalupe County, Texas","0500000US48187","182760","90871","1658","87030","11982","14419","48","187"
"Harris County, Texas","0500000US48201","4780913","2399168","1288","68706","305745","342876","48","201"
"Harrison County, Texas","0500000US48203","69955","36763","898","69212","2864","3983","48","203"
"Hays County, Texas","0500000US48209","269225","135663","1310","88617","24476","27724","48","209"
"Henderson County, Texas","0500000US48213","84511","42236","1058","65283","4746","3311","48","213"
"Hidalgo County, Texas","0500000US48215","888367","449075","886","49142","35474","40560","48","215"
"Hood County, Texas","0500000US48221","66373","34049","1429","69462","5889","5372","48","221"
"Hunt County, Texas","0500000US48231","108282","54936","1219","69253","4720","5762","48","231"
"Jefferson County, Texas","0500000US48245","250830","121108","1005","54797","11532","14624","48","245"
"Johnson County, Texas","0500000US48251","195506","97011","1307","76320","8254","15137","48","251"
"Kaufman County, Texas","0500000US48257","172366","86661","1534","94868","10695","11096","48","257"
"Liberty County, Texas","0500000US48291","101992","51342","921","61525","1393","3046","48","291"
"Lubbock County, Texas","0500000US48303","317561","160649","1103","59161","18675","21265","48","303"
"McLennan County, Texas","0500000US48309","266836","135053","1172","64320","10948","15088","48","309"
"Midland County, Texas","0500000US48329","171999","83832","1249","76332","10077","11157","48","329"
"Montgomery County, Texas","0500000US48339","678490","340789","1410","94972","57307","60485","48","339"
"Nueces County, Texas","0500000US48355","351674","175164","1159","60361","16707","17029","48","355"
"Orange County, Texas","0500000US48361","84934","42075","951","64601","3377","4655","48","361"
"Parker County, Texas","0500000US48367","165834","81526","1442","96017","11922","15525","48","367"
"Potter County, Texas","0500000US48375","115645","55827","993","50661","3141","4874","48","375"
"Randall County, Texas","0500000US48381","146140","73591","1005","76744","9728","10573","48","381"
"Rockwall County, Texas","0500000US48397","123208","60945","1869","123767","10830","10093","48","397"
"San Patricio County, Texas","0500000US48409","69954","33876","1177","64741","3178","2432","48","409"
"Smith County, Texas","0500000US48423","241922","123792","1121","68192","13923","14354","48","423"
"Starr County, Texas","0500000US48427","65728","33642","662","33871","1906","2019","48","427"
"Tarrant County, Texas","0500000US48439","2154595","1093429","1389","76210","147403","168553","48","439"
"Taylor County, Texas","0500000US48441","145163","73676","1113","62107","7103","10609","48","441"
"Tom Green County, Texas","0500000US48451","118892","59099","1123","59853","6321","6494","48","451"
"Travis County, Texas","0500000US48453","1326436","647153","1624","95259","169583","160370","48","453"
"Victoria County, Texas","0500000US48469","91065","45201","1122","71192","2839","5269","48","469"
"Walker County, Texas","0500000US48471","78870","30323","876","51528","4031","5078","48","471"
"Webb County, Texas","0500000US48479","267780","134304","982","59603","12768","12757","48","479"
"Wichita County, Texas","0500000US48485","129978","62647","940","56944","6930","5982","48","485"
"Williamson County, Texas","0500000US48491","671418","336279","1748","101323","72298","74460","48","491"
"Wise County, Texas","0500000US48497","74895","36541","1277","80305","4076","5381","48","497"
"Cache County, Utah","0500000US49005","140173","69943","1190","76457","10126","9869","49","005"
"Davis County, Utah","0500000US49011","369948","182632","1576","103563","29401","29761","49","011"
"Salt Lake County, Utah","0500000US49035","1186257","584135","1440","91924","90501","100005","49","035"
"Tooele County, Utah","0500000US49045","79934","39483","1125","91386","2811","4587","49","045"
"Utah County, Utah","0500000US49049","702434","345490","1382","95338","52058","57465","49","049"
"Washington County, Utah","0500000US49053","197680","98827","1536","74543","15154","15117","49","053"
"Weber County, Utah","0500000US49057","269561","131905","1201","83949","16650","15878","49","057"
"Chittenden County, Vermont","0500000US50007","169301","86944","1490","87614","20092","19358","50","007"
"Albemarle County, Virginia","0500000US51003","114534","59067","1550","93691","10691","13502","51","003"
"Arlington County, Virginia","0500000US51013","234000","116535","2148","132380","31250","30224","51","013"
"Augusta County, Virginia","0500000US51015","78064","38423","971","80182","3248","5411","51","015"
"Bedford County, Virginia","0500000US51019","80848","40287","895","71751","7088","7426","51","019"
"Chesterfield County, Virginia","0500000US51041","378408","196020","1507","100702","36048","38546","51","041"
"Fairfax County, Virginia","0500000US51059","1138331","568666","2108","145164","122276","129738","51","059"
"Fauquier County, Virginia","0500000US51061","74664","37128","1495","130261","6332","6455","51","061"
"Frederick County, Virginia","0500000US51069","95051","47086","1483","98870","6377","7291","51","069"
"Hanover County, Virginia","0500000US51085","112938","57351","1322","103076","10745","11262","51","085"
"Henrico County, Virginia","0500000US51087","333962","175079","1381","81985","28445","36006","51","087"
"James City County, Virginia","0500000US51095","81199","42396","1526","99432","7087","8324","51","095"
"Loudoun County, Virginia","0500000US51107","432085","215239","2175","167531","49722","53151","51","107"
"Montgomery County, Virginia","0500000US51121","98915","48360","1142","71290","6386","5620","51","121"
"Prince William County, Virginia","0500000US51153","486943","241786","1848","120398","37767","42991","51","153"
"Roanoke County, Virginia","0500000US51161","96914","51161","1148","75258","8695","7005","51","161"
"Rockingham County, Virginia","0500000US51165","85397","43235","1062","72618","4769","4877","51","165"
"Spotsylvania County, Virginia","0500000US51177","146688","73248","1680","95870","10914","8821","51","177"
"Stafford County, Virginia","0500000US51179","163380","80260","1809","138378","13288","12608","51","179"
"York County, Virginia","0500000US51199","71341","36082","1518","116524","6576","7304","51","199"
"Alexandria city, Virginia","0500000US51510","155525","79154","1960","111955","20462","19594","51","510"
"Chesapeake city, Virginia","0500000US51550","252488","128262","1436","87749","16032","19083","51","550"
"Hampton city, Virginia","0500000US51650","138037","70844","1323","64924","8547","8325","51","650"
"Lynchburg city, Virginia","0500000US51680","79287","42553","937","49076","4429","5338","51","680"
"Newport News city, Virginia","0500000US51700","184306","94971","1193","64102","9807","9820","51","700"
"Norfolk city, Virginia","0500000US51710","232995","115148","1224","61090","12648","15111","51","710"
"Portsmouth city, Virginia","0500000US51740","97029","49167","1240","54611","4455","5041","51","740"
"Richmond city, Virginia","0500000US51760","229395","120629","1192","58988","20951","23506","51","760"
"Roanoke city, Virginia","0500000US51770","97847","53306","905","49570","5005","7753","51","770"
"Suffolk city, Virginia","0500000US51800","98537","50192","1438","83144","7127","6625","51","800"
"Virginia Beach city, Virginia","0500000US51810","455618","231599","1551","83245","34453","41177","51","810"
"Benton County, Washington","0500000US53005","212791","104985","1172","85529","14841","13105","53","005"
"Chelan County, Washington","0500000US53007","79926","39953","1313","86282","6861","6049","53","007"
"Clallam County, Washington","0500000US53009","77805","39222","1057","66139","6248","5073","53","009"
"Clark County, Washington","0500000US53011","516779","259507","1584","91248","37344","36446","53","011"
"Cowlitz County, Washington","0500000US53015","111956","56081","1141","72055","4033","4517","53","015"
"Franklin County, Washington","0500000US53021","98678","47688","1244","79224","4080","2258","53","021"
"Grant County, Washington","0500000US53025","101311","49966","1084","63819","3196","4297","53","025"
"Grays Harbor County, Washington","0500000US53027","77038","37811","931","62523","4138","4602","53","027"
"Island County, Washington","0500000US53029","86625","41634","1564","81783","6987","6740","53","029"
"King County, Washington","0500000US53033","2266789","1114979","1917","116255","270478","257441","53","033"
"Kitsap County, Washington","0500000US53035","277673","134023","1700","94775","21572","24341","53","035"
"Lewis County, Washington","0500000US53041","85370","42348","999","69067","3633","4473","53","041"
"Mason County, Washington","0500000US53045","68166","32842","1167","80139","3216","3832","53","045"
"Pierce County, Washington","0500000US53053","927380","460656","1691","93420","52863","64828","53","053"
"Skagit County, Washington","0500000US53057","131179","64287","1482","79001","7718","9791","53","057"
"Snohomish County, Washington","0500000US53061","840079","415767","1815","101532","73965","76151","53","061"
"Spokane County, Washington","0500000US53063","549690","275703","1195","69070","39894","42924","53","063"
"Thurston County, Washington","0500000US53067","298758","151654","1585","88853","20805","27006","53","067"
"Whatcom County, Washington","0500000US53073","230677","117260","1426","79220","19579","19647","53","073"
"Yakima County, Washington","0500000US53077","257001","127252","1051","63865","9238","10839","53","077"
"Berkeley County, West Virginia","0500000US54003","129490","64696","1161","69558","6573","7936","54","003"
"Cabell County, West Virginia","0500000US54011","92730","47653","893","52237","5747","6708","54","011"
"Harrison County, West Virginia","0500000US54033","64915","32906","838","58092","3479","4342","54","033"
"Kanawha County, West Virginia","0500000US54039","175515","90982","837","55215","10821","11620","54","039"
"Monongalia County, West Virginia","0500000US54061","106869","51451","871","55708","7959","7220","54","061"
"Raleigh County, West Virginia","0500000US54081","72882","36652","735","51705","3141","4364","54","081"
"Wood County, West Virginia","0500000US54107","83340","42524","763","58787","3923","5292","54","107"
"Brown County, Wisconsin","0500000US55009","270036","135251","901","71127","20532","19462","55","009"
"Chippewa County, Wisconsin","0500000US55017","66807","31681","859","75128","3743","4309","55","017"
"Dane County, Wisconsin","0500000US55025","568203","283226","1258","84831","60786","63494","55","025"
"Dodge County, Wisconsin","0500000US55027","88282","42449","954","67762","4057","5047","55","027"
"Eau Claire County, Wisconsin","0500000US55035","106837","53192","992","70411","8389","8323","55","035"
"Fond du Lac County, Wisconsin","0500000US55039","103836","52278","905","69948","4067","6747","55","039"
"Jefferson County, Wisconsin","0500000US55055","85784","42365","1015","78628","5600","5276","55","055"
"Kenosha County, Wisconsin","0500000US55059","167817","83957","1038","74534","10187","12096","55","059"
"La Crosse County, Wisconsin","0500000US55063","120294","60126","967","69492","7052","9741","55","063"
"Manitowoc County, Wisconsin","0500000US55071","81172","40151","746","61673","3584","6657","55","071"
"Marathon County, Wisconsin","0500000US55073","137958","68164","895","69740","9154","10724","55","073"
"Milwaukee County, Wisconsin","0500000US55079","918661","471515","1012","58214","59117","71464","55","079"
"Outagamie County, Wisconsin","0500000US55087","192127","95187","969","78234","15612","18212","55","087"
"Ozaukee County, Wisconsin","0500000US55089","93009","47105","1146","88781","11071","9840","55","089"
"Portage County, Wisconsin","0500000US55097","70718","34538","810","70061","4759","4501","55","097"
"Racine County, Wisconsin","0500000US55101","195846","97700","980","71788","13309","15941","55","101"
"Rock County, Wisconsin","0500000US55105","164060","81479","1040","66451","8118","11135","55","105"
"St. Croix County, Wisconsin","0500000US55109","96017","47735","979","96130","7863","10278","55","109"
"Sauk County, Wisconsin","0500000US55111","65777","33031","958","69475","3783","5013","55","111"
"Sheboygan County, Wisconsin","0500000US55117","117841","57815","882","62978","7465","8315","55","117"
"Walworth County, Wisconsin","0500000US55127","105380","52454","1061","72713","7484","8032","55","127"
"Washington County, Wisconsin","0500000US55131","137688","68439","1059","88807","10867","12654","55","131"
"Waukesha County, Wisconsin","0500000US55133","410434","205187","1214","98849","44486","46745","55","133"
"Winnebago County, Wisconsin","0500000US55139","170718","83785","863","69405","10548","11233","55","139"
"Wood County, Wisconsin","0500000US55141","73993","37271","887","63643","3722","5407","55","141"
"Laramie County, Wyoming","0500000US56021","100723","49334","1073","71621","6329","5776","56","021"
"Natrona County, Wyoming","0500000US56025","79601","39200","902","69627","4814","5340","56","025"
"Arecibo Municipio, Puerto Rico","0500000US72013","86090","44136","491","25016","4987","10081","72","013"
"Bayamón Municipio, Puerto Rico","0500000US72021","181577","96919","646","27843","11459","18773","72","021"
"Caguas Municipio, Puerto Rico","0500000US72025","125136","66585","616","24929","7137","12598","72","025"
"Carolina Municipio, Puerto Rico","0500000US72031","151571","82812","594","35776","10651","18553","72","031"
"Guaynabo Municipio, Puerto Rico","0500000US72061","89057","47369","774","41202","8577","10723","72","061"
"Mayagüez Municipio, Puerto Rico","0500000US72097","70609","36898","493","17836","3141","5557","72","097"
"Ponce Municipio, Puerto Rico","0500000US72113","132138","69383","542","17700","7045","12288","72","113"
"San Juan Municipio, Puerto Rico","0500000US72127","334776","182079","550","25163","29147","39783","72","127"
"Toa Alta Municipio, Puerto Rico","0500000US72135","66041","35049","664","44584","4070","7285","72","135"
"Toa Baja Municipio, Puerto Rico","0500000US72137","72783","38663","574","29850","5066","6586","72","137"
"Trujillo Alto Municipio, Puerto Rico","0500000US72139","66810","35559","558","29108",,,"72","139"
