NAME,GEO_ID,total_population,female_population,median_gross_rent_in_dollars,median_household_income_past12months,male_bachelors_degree_25yrs_above,female_bachelors_degree_25yrs_above,state,county
"Morgan County, Tennessee","0500000US47129","21538","9802","690","41701","562","419","47","129"
"Perry County, Tennessee","0500000US47135","8020","4027","633","48716","61","221","47","135"
"Putnam County, Tennessee","0500000US47141","78542","39703","735","45160","4082","3949","47","141"
"Robertson County, Tennessee","0500000US47147","70982","35806","929","66088","3406","3685","47","147"
"Sevier County, Tennessee","0500000US47155","98007","49522","810","51734","3924","4760","47","155"
"Stewart County, Tennessee","0500000US47161","13553","6981","674","49537","515","651","47","161"
"Tipton County, Tennessee","0500000US47167","61562","31185","859","62474","1908","2642","47","167"
"Union County, Tennessee","0500000US47173","19678","10026","707","45143","273","549","47","173"
"Washington County, Tennessee","0500000US47179","128874","66071","776","48923","7739","8925","47","179"
"White County, Tennessee","0500000US47185","27087","14077","722","44282","655","835","47","185"
"Beaver County, Utah","0500000US49001","6594","3078","783","66705","480","382","49","001"
"Carbon County, Utah","0500000US49007","20401","10168","681","50328","784","687","49","007"
"Duchesne County, Utah","0500000US49013","19950","9870","816","61655","471","688","49","013"
"Addison County, Vermont","0500000US50001","36947","18596","1028","70262","3030","3391","50","001"
"Chittenden County, Vermont","0500000US50007","163414","83009","1293","76316","16566","17071","50","007"
"Grand Isle County, Vermont","0500000US50013","7075","3507","1024","81667","626","684","50","013"
"Orleans County, Vermont","0500000US50019","26843","13388","804","54390","1232","1691","50","019"
"Windham County, Vermont","0500000US50025","42628","21897","883","54188","3060","4106","50","025"
"Albemarle County, Virginia","0500000US51003","108819","56941","1349","84643","10307","12188","51","003"
"Amherst County, Virginia","0500000US51009","31782","16495","700","57368","1367","1762","51","009"
"Augusta County, Virginia","0500000US51015","75754","37231","900","65076","3867","4359","51","015"
"Bland County, Virginia","0500000US51021","6334","2764","613","50365","215","246","51","021"
"Buchanan County, Virginia","0500000US51027","21374","10744","608","34302","393","510","51","027"
"Warren County, Illinois","0500000US17187","16981","8738","608","54291","632","1128","17","187"
"Wayne County, Illinois","0500000US17191","16309","8251","577","50205","473","697","17","191"
"Whiteside County, Illinois","0500000US17195","55583","27795","711","57172","2094","2642","17","195"
"Will County, Illinois","0500000US17197","689704","347565","1183","90800","49157","52255","17","197"
"Winnebago County, Illinois","0500000US17201","283635","145155","817","55310","13735","15010","17","201"
"Woodford County, Illinois","0500000US17203","38503","19287","754","74777","2756","2864","17","203"
"Adams County, Iowa","0500000US19003","3633","1842","679","52287","164","193","19","003"
"Allamakee County, Iowa","0500000US19005","13761","6824","629","55523","492","788","19","005"
"Audubon County, Iowa","0500000US19009","5528","2784","606","49245","231","324","19","009"
"Black Hawk County, Iowa","0500000US19013","131813","67098","818","54774","7646","8569","19","013"
"Boone County, Iowa","0500000US19015","26381","13174","747","67442","1529","1837","19","015"
"Buchanan County, Iowa","0500000US19019","21141","10665","691","67252","864","1341","19","019"
"Butler County, Iowa","0500000US19023","14508","7278","628","56473","612","828","19","023"
"Calhoun County, Iowa","0500000US19025","9656","4657","591","55285","405","500","19","025"
"Cass County, Iowa","0500000US19029","12990","6544","633","52005","608","898","19","029"
"Cedar County, Iowa","0500000US19031","18475","9381","700","69259","824","1215","19","031"
"Cherokee County, Iowa","0500000US19035","11281","5608","536","56302","495","745","19","035"
"Chickasaw County, Iowa","0500000US19037","11970","5899","638","61239","365","660","19","037"
"Clay County, Iowa","0500000US19041","16138","8210","693","51259","859","1037","19","041"
"Clinton County, Iowa","0500000US19045","46734","23880","659","52221","1982","2559","19","045"
"Crawford County, Iowa","0500000US19047","16998","8512","643","54849","548","650","19","047"
"Davis County, Iowa","0500000US19051","8977","4499","722","67627","339","456","19","051"
"Decatur County, Iowa","0500000US19053","7908","3933","568","48154","301","401","19","053"
"Des Moines County, Iowa","0500000US19057","39227","20224","808","51784","1718","1914","19","057"
"Dickinson County, Iowa","0500000US19059","17260","8681","833","60975","1386","1675","19","059"
"Dubuque County, Iowa","0500000US19061","97193","49243","802","64493","6164","6952","19","061"
"Emmet County, Iowa","0500000US19063","9322","4631","637","56708","381","518","19","063"
"Fayette County, Iowa","0500000US19065","19604","9762","645","49834","633","1120","19","065"
"Floyd County, Iowa","0500000US19067","15713","7864","537","51768","803","771","19","067"
"Franklin County, Iowa","0500000US19069","10091","5032","647","55630","502","583","19","069"
"Fremont County, Iowa","0500000US19071","6895","3469","640","59688","316","413","19","071"
"Greene County, Iowa","0500000US19073","8923","4562","693","51098","456","464","19","073"
"Grundy County, Iowa","0500000US19075","12262","6194","698","71760","704","1089","19","075"
"Guthrie County, Iowa","0500000US19077","10702","5376","704","62644","404","630","19","077"
"Hamilton County, Iowa","0500000US19079","14905","7532","762","60248","896","1022","19","079"
"Hancock County, Iowa","0500000US19081","10709","5360","755","61957","661","709","19","081"
"Hardin County, Iowa","0500000US19083","16924","8377","693","54930","704","1108","19","083"
"Harrison County, Iowa","0500000US19085","14043","6999","729","64154","537","754","19","085"
"Henry County, Iowa","0500000US19087","19889","9806","665","54490","902","1307","19","087"
"Howard County, Iowa","0500000US19089","9201","4590","660","56709","475","406","19","089"
"Humboldt County, Iowa","0500000US19091","9518","4754","586","55707","540","539","19","091"
"Ida County, Iowa","0500000US19093","6862","3440","562","54219","268","382","19","093"
"Iowa County, Iowa","0500000US19095","16155","8051","615","62660","725","1077","19","095"
"Jackson County, Iowa","0500000US19097","19348","9621","616","59042","635","1214","19","097"
"Jefferson County, Iowa","0500000US19101","18153","9229","756","47401","1452","1330","19","101"
"Johnson County, Iowa","0500000US19103","150819","76013","984","63062","12058","13894","19","103"
"Keokuk County, Iowa","0500000US19107","10163","4973","711","52012","377","586","19","107"
"Lee County, Iowa","0500000US19111","33946","16870","711","52072","1480","1795","19","111"
"Linn County, Iowa","0500000US19113","225601","114489","778","67301","16685","19271","19","113"
"Lucas County, Iowa","0500000US19117","8556","4218","659","53967","309","436","19","117"
"Lyon County, Iowa","0500000US19119","11800","5800","714","65959","458","661","19","119"
"Mahaska County, Iowa","0500000US19123","22351","11076","673","56417","912","1334","19","123"
"Marshall County, Iowa","0500000US19127","39804","19886","725","58735","1881","1932","19","127"
"Mills County, Iowa","0500000US19129","15023","7551","837","75137","1019","977","19","129"
"Monona County, Iowa","0500000US19133","8675","4545","635","51866","317","373","19","133"
"Monroe County, Iowa","0500000US19135","7761","3930","598","59489","311","561","19","135"
"Muscatine County, Iowa","0500000US19139","42703","21612","829","60435","1795","2432","19","139"
"Osceola County, Iowa","0500000US19143","6016","2950","672","61167","199","285","19","143"
"Page County, Iowa","0500000US19145","15205","7182","663","51196","752","901","19","145"
"Plymouth County, Iowa","0500000US19149","25141","12779","714","71147","1168","1694","19","149"
"Pocahontas County, Iowa","0500000US19151","6725","3435","630","53573","265","348","19","151"
"Boone County, Indiana","0500000US18011","66875","33740","1044","89444","6161","7520","18","011"
"Brown County, Indiana","0500000US18013","15093","7631","822","66833","957","1102","18","013"
"Cass County, Indiana","0500000US18017","37727","18949","660","49020","1062","1248","18","017"
"Clark County, Indiana","0500000US18019","117410","60319","868","57111","5553","5671","18","019"
"Clinton County, Indiana","0500000US18023","32186","16200","752","53750","946","1119","18","023"
"Crawford County, Indiana","0500000US18025","10582","5191","663","41761","219","257","18","025"
"Dearborn County, Indiana","0500000US18029","49612","24969","740","70779","2615","3209","18","029"
"Decatur County, Indiana","0500000US18031","26587","13340","777","60794","1096","1258","18","031"
"Delaware County, Indiana","0500000US18035","114461","59228","725","45910","4367","5677","18","035"
"Dubois County, Indiana","0500000US18037","42534","21376","646","62846","2810","2602","18","037"
"Fayette County, Indiana","0500000US18041","23068","11778","701","47465","683","1009","18","041"
"Floyd County, Indiana","0500000US18043","77879","40177","812","67603","5269","5136","18","043"
"Fountain County, Indiana","0500000US18045","16456","8228","691","52334","362","706","18","045"
"Franklin County, Indiana","0500000US18047","22750","11473","634","68180","1114","960","18","047"
"Fulton County, Indiana","0500000US18049","20069","10146","691","50597","605","694","18","049"
"Gibson County, Indiana","0500000US18051","33711","16728","691","56638","1330","1656","18","051"
"Grant County, Indiana","0500000US18053","66055","34585","704","46900","1991","2694","18","053"
"Greene County, Indiana","0500000US18055","32174","16119","625","51777","977","1302","18","055"
"Hamilton County, Indiana","0500000US18057","330455","168977","1188","98880","38476","40553","18","057"
"Hancock County, Indiana","0500000US18059","76614","38524","919","75647","5068","6130","18","059"
"Harrison County, Indiana","0500000US18061","40164","20159","784","59169","1392","1867","18","061"
"Hendricks County, Indiana","0500000US18063","166806","83444","1097","84754","13864","13906","18","063"
"Henry County, Indiana","0500000US18065","48158","22864","697","51104","1685","2006","18","065"
"Howard County, Indiana","0500000US18067","82486","42698","743","56387","3456","4335","18","067"
"Huntington County, Indiana","0500000US18069","36351","18377","697","54286","1595","1820","18","069"
"Jackson County, Indiana","0500000US18071","44077","22235","780","55097","2073","1542","18","071"
"Jasper County, Indiana","0500000US18073","33433","16699","786","61889","933","1392","18","073"
"Jay County, Indiana","0500000US18075","20697","10318","685","45864","511","635","18","075"
"Jefferson County, Indiana","0500000US18077","32167","16813","716","51981","1291","1249","18","077"
"Jennings County, Indiana","0500000US18079","27639","13656","836","61610","738","987","18","079"
"Johnson County, Indiana","0500000US18081","156148","79344","986","72928","10622","11375","18","081"
"Knox County, Indiana","0500000US18083","36833","18194","684","47394","1204","1264","18","083"
"LaGrange County, Indiana","0500000US18087","39537","19531","730","69331","905","851","18","087"
"Lake County, Indiana","0500000US18089","485983","250786","885","57530","23405","26817","18","089"
"Lawrence County, Indiana","0500000US18093","45552","23167","678","57740","1840","1799","18","093"
"Madison County, Indiana","0500000US18095","129486","64738","798","51476","4855","6008","18","095"
"Marshall County, Indiana","0500000US18099","46336","23183","760","54207","1828","2032","18","099"
"Martin County, Indiana","0500000US18101","10169","5016","554","55378","255","366","18","101"
"Monroe County, Indiana","0500000US18105","147318","74105","949","52229","10024","9935","18","105"
"Montgomery County, Indiana","0500000US18107","38295","18941","702","56408","1606","1902","18","107"
"Newton County, Indiana","0500000US18111","13981","6935","710","57866","333","620","18","111"
"Noble County, Indiana","0500000US18113","47640","23690","687","58947","1589","1896","18","113"
"Orange County, Indiana","0500000US18117","19552","9735","634","52164","464","690","18","117"
"Owen County, Indiana","0500000US18119","20854","10107","708","52204","599","873","18","119"
"Perry County, Indiana","0500000US18123","19091","8912","550","51496","677","741","18","123"
"Pike County, Indiana","0500000US18125","12364","6260","596","55022","513","392","18","125"
"Posey County, Indiana","0500000US18129","25480","12791","667","64983","1257","1437","18","129"
"Pulaski County, Indiana","0500000US18131","12482","6221","633","49140","336","422","18","131"
"Randolph County, Indiana","0500000US18135","24694","12559","693","53322","719","975","18","135"
"Ripley County, Indiana","0500000US18137","28457","14406","656","60055","918","1291","18","137"
"St. Joseph County, Indiana","0500000US18141","270881","139002","825","54433","14914","17765","18","141"
"Shelby County, Indiana","0500000US18145","44559","22611","794","59712","1605","2459","18","145"
"Spencer County, Indiana","0500000US18147","20364","10110","673","56919","750","867","18","147"
"Steuben County, Indiana","0500000US18151","34591","16924","793","58905","1649","1655","18","151"
"Sullivan County, Indiana","0500000US18153","20647","9705","660","49449","517","680","18","153"
"Tippecanoe County, Indiana","0500000US18157","193302","94533","880","51926","11943","11812","18","157"
"Tipton County, Indiana","0500000US18159","15154","7694","771","68707","878","1041","18","159"
"Vanderburgh County, Indiana","0500000US18163","181548","93442","815","51179","10474","11207","18","163"
"Vermillion County, Indiana","0500000US18165","15485","7751","681","54361","569","614","18","165"
"Wabash County, Indiana","0500000US18169","31198","15935","710","56573","1087","1435","18","169"
"Titus County, Texas","0500000US48449","32709","16596","730","53406","1029","1400","48","449"
"Tom Green County, Texas","0500000US48451","118645","59396","892","57670","5867","6859","48","451"
"Travis County, Texas","0500000US48453","1250884","619098","1348","80668","139827","141148","48","453"
"Trinity County, Texas","0500000US48455","14689","7404","650","44052","500","546","48","455"
"Tyler County, Texas","0500000US48457","21524","9818","765","47865","771","835","48","457"
"Upshur County, Texas","0500000US48459","41386","21023","798","54330","1619","1933","48","459"
"Upton County, Texas","0500000US48461","3651","1849","781","59008","73","156","48","461"
"Uvalde County, Texas","0500000US48463","26899","13814","834","45936","1127","1305","48","463"
"Van Zandt County, Texas","0500000US48467","55970","28733","865","57203","2059","2503","48","467"
"Victoria County, Texas","0500000US48469","92044","46900","961","58959","3530","4335","48","469"
"Waller County, Texas","0500000US48473","53626","26968","1000","61752","2342","2218","48","473"
"Ward County, Texas","0500000US48475","11745","5840","850","61915","328","343","48","475"
"Webb County, Texas","0500000US48479","274847","140040","851","50296","9396","11092","48","479"
"Wharton County, Texas","0500000US48481","41672","21092","787","51770","1534","1893","48","481"
"Wichita County, Texas","0500000US48485","132154","63621","822","49710","5903","7147","48","485"
"Wilbarger County, Texas","0500000US48487","12717","6532","689","45121","472","572","48","487"
"Williamson County, Texas","0500000US48491","570437","289410","1368","90834","51159","53817","48","491"
"Wilson County, Texas","0500000US48493","50110","25055","931","80082","2537","2893","48","493"
"Wise County, Texas","0500000US48497","67884","33761","1030","67726","3042","3370","48","497"
"Wood County, Texas","0500000US48499","45054","22728","789","56749","1634","2358","48","499"
"Young County, Texas","0500000US48503","17961","9251","678","52158","1065","985","48","503"
"Zapata County, Texas","0500000US48505","14243","7248","513","32945","159","735","48","505"
"Covington County, Alabama","0500000US01039","37096","19062","611","42566","1155","1300","01","039"
"Dale County, Alabama","0500000US01045","49293","25028","753","45644","2170","2038","01","045"
"Elmore County, Alabama","0500000US01051","81526","42138","900","62324","4279","5267","01","051"
"Fayette County, Alabama","0500000US01057","16406","8344","540","41469","467","588","01","057"
"Geneva County, Alabama","0500000US01061","26383","13592","658","41569","631","820","01","061"
"Henry County, Alabama","0500000US01067","17123","8862","624","51715","778","729","01","067"
"Jefferson County, Alabama","0500000US01073","658615","347168","934","55088","41046","53195","01","073"
"Lawrence County, Alabama","0500000US01079","32969","17165","581","47125","1076","1309","01","079"
"Limestone County, Alabama","0500000US01083","96921","48595","723","64270","6226","5646","01","083"
"Madison County, Alabama","0500000US01089","367686","188110","887","66887","32195","35639","01","089"
"Marshall County, Alabama","0500000US01095","96137","48679","650","50216","4741","4296","01","095"
"Montgomery County, Alabama","0500000US01101","226451","119722","908","51963","12556","17004","01","101"
"Perry County, Alabama","0500000US01105","9104","4760","376","23875","152","509","01","105"
"Randolph County, Alabama","0500000US01111","22732","11701","640","45141","632","919","01","111"
"Shelby County, Alabama","0500000US01117","216350","111753","1078","78889","21099","21584","01","117"
"Talladega County, Alabama","0500000US01121","80244","41539","666","43969","2242","2706","01","121"
"Walker County, Alabama","0500000US01127","63802","32466","640","45833","2197","1571","01","127"
"Winston County, Alabama","0500000US01133","23712","12065","558","40991","530","836","01","133"
"Amador County, California","0500000US06005","39023","17944","1057","65187","1689","2108","06","005"
"Calaveras County, California","0500000US06009","45828","22919","1354","67054","2189","2585","06","009"
"Del Norte County, California","0500000US06015","27692","12947","946","49981","855","1015","06","015"
"Glenn County, California","0500000US06021","28060","13692","810","51682","797","1257","06","021"
"Inyo County, California","0500000US06027","17930","8691","938","59296","1103","1058","06","027"
"Lake County, California","0500000US06033","64276","32177","1028","49254","2117","3042","06","033"
"Los Angeles County, California","0500000US06037","10040682","5091117","1534","71358","720895","785819","06","037"
"Santa Barbara County, California","0500000US06083","444895","222371","1697","78925","26971","30578","06","083"
"Shasta County, California","0500000US06089","179267","91115","1075","57139","8638","10170","06","089"
"Caroline County, Virginia","0500000US51033","30581","15480","961","67901","1234","1748","51","033"
"Chesterfield County, Virginia","0500000US51041","348500","180712","1266","84645","26807","31674","51","041"
"Culpeper County, Virginia","0500000US51047","51935","26221","1201","80663","2511","3076","51","047"
"Dinwiddie County, Virginia","0500000US51053","28686","14625","1042","65485","990","1332","51","053"
"Fauquier County, Virginia","0500000US51061","70353","35587","1353","105665","4867","6220","51","061"
"Franklin County, Virginia","0500000US51067","56231","28555","725","56779","2695","3003","51","067"
"Gloucester County, Virginia","0500000US51073","37362","18970","1045","71649","2167","2128","51","073"
"Greene County, Virginia","0500000US51079","19734","10288","1154","67266","955","1190","51","079"
"Hanover County, Virginia","0500000US51085","106538","54069","1215","91444","8857","10189","51","085"
"Highland County, Virginia","0500000US51091","2202","1252","669","51831","79","253","51","091"
"Pittsylvania County, Virginia","0500000US51143","60867","30972","731","49520","2018","2682","51","143"
"Prince William County, Virginia","0500000US51153","466834","233528","1738","107707","35588","38938","51","153"
"Richmond County, Virginia","0500000US51159","8951","3913","842","53298","399","395","51","159"
"Rockingham County, Virginia","0500000US51165","81138","41424","938","64496","4083","4887","51","165"
"Shenandoah County, Virginia","0500000US51171","43441","22080","878","56114","1782","2188","51","171"
"Spotsylvania County, Virginia","0500000US51177","134683","68492","1462","90913","9119","8843","51","177"
"Sussex County, Virginia","0500000US51183","11202","4397","835","51701","378","392","51","183"
"Washington County, Virginia","0500000US51191","54005","27374","724","50928","2858","3163","51","191"
"Wythe County, Virginia","0500000US51197","28725","14691","656","51639","967","1406","51","197"
"Bristol city, Virginia","0500000US51520","17059","8945","712","39679","574","696","51","520"
"Chesapeake city, Virginia","0500000US51550","242647","124043","1300","81261","14914","20611","51","550"
"Emporia city, Virginia","0500000US51595","5408","3032","756","30058","98","198","51","595"
"Franklin city, Virginia","0500000US51620","8015","4364","833","49811","314","444","51","620"
"Hampton city, Virginia","0500000US51650","135169","70086","1115","57041","6138","8421","51","650"
"Lexington city, Virginia","0500000US51678","7205","2990","916","50714","500","303","51","678"
"Manassas Park city, Virginia","0500000US51685","17548","8455","1709","81639","1069","1017","51","685"
"Norfolk city, Virginia","0500000US51710","244300","116819","1077","53026","13398","14743","51","710"
"Poquoson city, Virginia","0500000US51735","12121","6150","1383","100696","859","1097","51","735"
"Richmond city, Virginia","0500000US51760","229233","120524","1070","51421","18347","20186","51","760"
"Jefferson County, Washington","0500000US53031","31825","16268","962","57693","3041","3160","53","031"
"Klickitat County, Washington","0500000US53039","22055","10882","868","56667","1531","1611","53","039"
"Mason County, Washington","0500000US53045","65326","31386","1025","60565","3022","3101","53","045"
"Pend Oreille County, Washington","0500000US53051","13588","6662","739","55021","724","630","53","051"
"Skagit County, Washington","0500000US53057","127442","64376","1145","71021","7788","7978","53","057"
"Spokane County, Washington","0500000US53063","513402","258611","950","60101","33666","37495","53","063"
"Wahkiakum County, Washington","0500000US53069","4318","2219","785","54524","171","218","53","069"
"Whitman County, Washington","0500000US53075","49577","24322","842","42288","2944","3262","53","075"
"Berkeley County, West Virginia","0500000US54003","117615","59623","1029","65286","5348","6400","54","003"
"Brooke County, West Virginia","0500000US54009","22162","11219","546","48168","1020","1103","54","009"
"Doddridge County, West Virginia","0500000US54017","8499","3829","378","51300","356","362","54","017"
"Grant County, West Virginia","0500000US54023","11565","5728","544","43313","440","307","54","023"
"Hancock County, West Virginia","0500000US54029","29118","14945","679","48140","990","1241","54","029"
"Jackson County, West Virginia","0500000US54035","28793","14434","679","49115","1049","999","54","035"
"Lewis County, West Virginia","0500000US54041","16024","8002","642","43894","609","526","54","041"
"McDowell County, West Virginia","0500000US54047","18083","8896","594","26072","243","345","54","047"
"Mason County, West Virginia","0500000US54053","26700","13745","577","51820","957","1276","54","053"
"Mingo County, West Virginia","0500000US54059","23808","12132","522","35454","244","636","54","059"
"Morgan County, West Virginia","0500000US54065","17800","8926","734","57116","694","598","54","065"
"Adams County, Wisconsin","0500000US55001","20208","9304","673","48906","779","927","55","001"
"Bayfield County, Wisconsin","0500000US55007","15088","7399","626","57257","1081","1307","55","007"
"Burnett County, Wisconsin","0500000US55013","15363","7490","761","53555","838","915","55","013"
"Clark County, Wisconsin","0500000US55019","34668","17150","656","54463","756","1349","55","019"
"Dane County, Wisconsin","0500000US55025","542459","272699","1118","75179","55112","57004","55","025"
"Douglas County, Wisconsin","0500000US55031","43497","21605","787","56855","2578","2787","55","031"
"Florence County, Wisconsin","0500000US55037","4312","2100","478","50821","233","305","55","037"
"Grant County, Wisconsin","0500000US55043","51570","24838","704","54144","1867","2763","55","043"
"Iowa County, Wisconsin","0500000US55049","23632","11733","784","68714","1301","1448","55","049"
"Jefferson County, Wisconsin","0500000US55055","84837","42356","869","67167","4746","6210","55","055"
"Pottawattamie County, Iowa","0500000US19155","93478","47397","850","59901","4320","5192","19","155"
"Ringgold County, Iowa","0500000US19159","4922","2522","636","55970","176","265","19","159"
"Sac County, Iowa","0500000US19161","9711","4907","606","57446","403","498","19","161"
"Shelby County, Iowa","0500000US19165","11544","5901","701","60139","488","797","19","165"
"Sioux County, Iowa","0500000US19167","34900","17314","693","73260","2073","2294","19","167"
"Tama County, Iowa","0500000US19171","16962","8610","729","54749","593","718","19","171"
"Union County, Iowa","0500000US19175","12303","6318","610","50375","579","726","19","175"
"Van Buren County, Iowa","0500000US19177","7104","3460","571","49898","285","260","19","177"
"Warren County, Iowa","0500000US19181","50867","25885","833","80309","3201","4149","19","181"
"Washington County, Iowa","0500000US19183","22100","11169","784","63532","1091","1274","19","183"
"Webster County, Iowa","0500000US19187","36348","17481","667","51909","1659","2008","19","187"
"Winneshiek County, Iowa","0500000US19191","20090","10130","723","63162","1060","1391","19","191"
"Woodbury County, Iowa","0500000US19193","102687","51803","802","60768","4677","5879","19","193"
"Wright County, Iowa","0500000US19197","12644","6347","644","51221","527","579","19","197"
"Allegany County, Maryland","0500000US24001","71002","33673","719","49449","3020","2675","24","001"
"Baltimore County, Maryland","0500000US24005","828193","436026","1328","78724","61066","69961","24","005"
"Caroline County, Maryland","0500000US24011","33260","16948","1003","59042","958","1625","24","011"
"Carroll County, Maryland","0500000US24013","168233","84960","1121","99569","12847","14134","24","013"
"Charles County, Maryland","0500000US24017","161448","83692","1686","103678","8411","10758","24","017"
"Dorchester County, Maryland","0500000US24019","31994","17044","865","52799","1194","1499","24","019"
"Garrett County, Maryland","0500000US24023","29155","14632","629","54542","1079","1847","24","023"
"Harford County, Maryland","0500000US24025","253736","129671","1294","94003","18317","19416","24","025"
"Kent County, Maryland","0500000US24029","19456","10223","969","60208","1275","1662","24","029"
"Prince George's County, Maryland","0500000US24033","910551","472501","1494","86994","52695","66057","24","033"
"Queen Anne's County, Maryland","0500000US24035","50163","25205","1553","96467","3596","4112","24","035"
"Somerset County, Maryland","0500000US24039","25699","11858","766","44980","855","998","24","039"
"Talbot County, Maryland","0500000US24041","37087","19517","1122","73102","2535","3422","24","041"
"Washington County, Maryland","0500000US24043","150575","73965","931","63510","6740","7246","24","043"
"Wicomico County, Maryland","0500000US24045","103222","54191","1059","60366","5103","5516","24","045"
"Worcester County, Maryland","0500000US24047","51967","26595","1020","65396","3664","3735","24","047"
"Baltimore city, Maryland","0500000US24510","602274","319886","1094","52164","33435","37101","24","510"
"Alcona County, Michigan","0500000US26001","10396","5145","643","43341","526","492","26","001"
"Alger County, Michigan","0500000US26003","9098","4015","631","45184","468","473","26","003"
"Allegan County, Michigan","0500000US26005","117104","58637","838","65071","5853","6612","26","005"
"Alpena County, Michigan","0500000US26007","28431","14358","580","42603","1069","1379","26","007"
"Antrim County, Michigan","0500000US26009","23301","11747","761","57256","1675","1616","26","009"
"Arenac County, Michigan","0500000US26011","15013","7413","550","45679","396","573","26","011"
"Baraga County, Michigan","0500000US26013","8337","3719","556","46581","302","280","26","013"
"Barry County, Michigan","0500000US26015","61045","30440","909","65557","2848","3980","26","015"
"Bay County, Michigan","0500000US26017","103506","52473","679","48290","4471","5507","26","017"
"Benzie County, Michigan","0500000US26019","17703","8967","803","64257","1306","1485","26","019"
"Berrien County, Michigan","0500000US26021","153797","78480","757","52500","8362","9574","26","021"
"Branch County, Michigan","0500000US26023","43428","21120","746","52782","1476","1705","26","023"
"Calhoun County, Michigan","0500000US26025","133943","68248","776","50219","5602","7011","26","025"
"Cass County, Michigan","0500000US26027","51613","25759","724","57514","2313","2765","26","027"
"Charlevoix County, Michigan","0500000US26029","26197","13238","782","60433","1763","1975","26","029"
"Chippewa County, Michigan","0500000US26033","37418","17225","700","50454","1828","2106","26","033"
"Clare County, Michigan","0500000US26035","30655","15360","660","41163","729","940","26","035"
"Crawford County, Michigan","0500000US26039","13904","6808","752","49987","536","658","26","039"
"Delta County, Michigan","0500000US26041","35874","17859","548","47008","1604","1909","26","041"
"Eaton County, Michigan","0500000US26045","109730","55773","888","67440","6970","7960","26","045"
"Genesee County, Michigan","0500000US26049","406770","210621","781","50269","17170","20846","26","049"
"Gladwin County, Michigan","0500000US26051","25312","12623","593","45957","789","897","26","051"
"Grand Traverse County, Michigan","0500000US26055","92640","46902","965","66457","7710","8148","26","055"
"Gratiot County, Michigan","0500000US26057","40692","18889","688","49795","1514","1695","26","057"
"Houghton County, Michigan","0500000US26061","35890","16458","639","44839","2146","1845","26","061"
"Huron County, Michigan","0500000US26063","31105","15653","637","49541","973","1452","26","063"
"Ionia County, Michigan","0500000US26067","64401","29700","781","60139","2424","2952","26","067"
"Iron County, Michigan","0500000US26071","11099","5584","562","44183","514","519","26","071"
"Warren County, Indiana","0500000US18171","8219","4096","794","65614","374","413","18","171"
"Washington County, Indiana","0500000US18175","27942","14147","658","50459","638","1133","18","175"
"Wayne County, Indiana","0500000US18177","66176","34043","704","47756","2376","3086","18","177"
"White County, Indiana","0500000US18181","24163","12071","714","53865","967","942","18","181"
"Whitley County, Indiana","0500000US18183","33899","17050","767","64992","1768","2049","18","183"
"Berkshire County, Massachusetts","0500000US25003","125927","64914","894","62166","8440","9483","25","003"
"Bristol County, Massachusetts","0500000US25005","563301","290639","934","71450","34109","40069","25","005"
"Essex County, Massachusetts","0500000US25009","787038","407787","1298","82225","63077","69838","25","009"
"Franklin County, Massachusetts","0500000US25011","70529","36192","959","61198","4772","6133","25","011"
"Hampshire County, Massachusetts","0500000US25015","161361","86078","1095","73518","10713","13658","25","015"
"Middlesex County, Massachusetts","0500000US25017","1605899","819338","1714","106202","153996","163756","25","017"
"Norfolk County, Massachusetts","0500000US25021","703740","364968","1682","105320","66867","75556","25","021"
"Plymouth County, Massachusetts","0500000US25023","518597","266636","1324","92906","41478","45926","25","023"
"Suffolk County, Massachusetts","0500000US25025","801162","414606","1657","74881","70838","76038","25","025"
"Worcester County, Massachusetts","0500000US25027","826655","419219","1074","77155","60797","65126","25","027"
"Adams County, Ohio","0500000US39001","27685","13889","581","40067","713","891","39","001"
"Allen County, Ohio","0500000US39003","102808","50858","722","51892","3523","4448","39","003"
"Ashland County, Ohio","0500000US39005","53533","27429","711","55422","2180","2955","39","005"
"Ashtabula County, Ohio","0500000US39007","97416","48561","706","47925","3133","3876","39","007"
"Athens County, Ohio","0500000US39009","65945","33259","797","42414","2523","2893","39","009"
"Auglaize County, Ohio","0500000US39011","45709","23102","757","66193","1644","1914","39","011"
"Belmont County, Ohio","0500000US39013","67424","32939","665","51574","2470","2727","39","013"
"Brown County, Ohio","0500000US39015","43508","21887","741","57200","1403","1364","39","015"
"Butler County, Ohio","0500000US39017","382129","194935","911","69023","24310","25782","39","017"
"Carroll County, Ohio","0500000US39019","27195","13502","713","52574","751","872","39","019"
"Champaign County, Ohio","0500000US39021","38861","19466","737","59909","1225","1558","39","021"
"Clark County, Ohio","0500000US39023","134409","69272","757","51504","4920","5836","39","023"
"Clermont County, Ohio","0500000US39025","205616","104355","868","69720","12607","13409","39","025"
"Clinton County, Ohio","0500000US39027","42000","21253","739","54683","1627","1938","39","027"
"Columbiana County, Ohio","0500000US39029","102514","50833","648","49407","3212","3829","39","029"
"Coshocton County, Ohio","0500000US39031","36558","18597","632","48552","987","1496","39","031"
"Crawford County, Ohio","0500000US39033","41603","21065","646","46391","1296","1630","39","033"
"Cuyahoga County, Ohio","0500000US39035","1241475","649500","830","51741","80764","89644","39","035"
