NAME,GEO_ID,total_population,female_population,median_gross_rent_in_dollars,median_household_income_past12months,male_bachelors_degree_25yrs_above,female_bachelors_degree_25yrs_above,state,county
"York County, Maine","0500000US23031","204191","104008","918","66391","15046","16510","23","031"
"Allegany County, Maryland","0500000US24001","71615","34112","690","42019","2391","2519","24","001"
"Anne Arundel County, Maryland","0500000US24003","573235","289147","1567","97085","43713","49473","24","003"
"Baltimore County, Maryland","0500000US24005","832468","437407","1245","73805","59332","70702","24","005"
"Calvert County, Maryland","0500000US24009","91502","46183","1559","100590","6490","6418","24","009"
"Carroll County, Maryland","0500000US24013","167781","84682","1145","93676","13095","14058","24","013"
"Cecil County, Maryland","0500000US24015","102746","51119","1063","74912","3915","6118","24","015"
"Charles County, Maryland","0500000US24017","159700","82464","1725","97986","9170","11247","24","017"
"Frederick County, Maryland","0500000US24021","252022","128119","1372","92495","20516","21103","24","021"
"Harford County, Maryland","0500000US24025","252160","128242","1231","80476","17893","17857","24","025"
"Howard County, Maryland","0500000US24027","321113","165060","1629","111473","31875","34589","24","027"
"Montgomery County, Maryland","0500000US24031","1058810","546626","1708","103235","91690","105006","24","031"
"Prince George's County, Maryland","0500000US24033","912756","472979","1424","81240","47774","64569","24","033"
"St. Mary's County, Maryland","0500000US24037","112667","56550","1227","81495","6522","7085","24","037"
"Washington County, Maryland","0500000US24043","150578","74294","867","60385","6421","8366","24","043"
"Wicomico County, Maryland","0500000US24045","102923","54387","957","54080","5452","6389","24","045"
"Baltimore city, Maryland","0500000US24510","611648","324765","1035","47131","30571","33575","24","510"
"Barnstable County, Massachusetts","0500000US25001","213444","110491","1287","71235","17817","23431","25","001"
"Berkshire County, Massachusetts","0500000US25003","126313","65269","818","57054","8033","7729","25","003"
"Bristol County, Massachusetts","0500000US25005","561483","290513","868","67842","32674","39504","25","005"
"Essex County, Massachusetts","0500000US25009","785205","405781","1159","75480","62264","69967","25","009"
"Franklin County, Massachusetts","0500000US25011","70702","36182","899","58824","4741","6365","25","011"
"Hampden County, Massachusetts","0500000US25013","469818","242028","875","51726","24790","28229","25","013"
"Hampshire County, Massachusetts","0500000US25015","161834","86855","1106","67989","10228","14555","25","015"
"Middlesex County, Massachusetts","0500000US25017","1602947","818810","1536","98555","149003","157145","25","017"
"Norfolk County, Massachusetts","0500000US25021","700322","362932","1474","100829","68016","74445","25","021"
"Plymouth County, Massachusetts","0500000US25023","515142","264097","1230","86910","37317","41958","25","023"
"Suffolk County, Massachusetts","0500000US25025","797939","411402","1524","66459","63434","70815","25","025"
"Worcester County, Massachusetts","0500000US25027","826116","418085","988","70402","60152","67042","25","027"
"Allegan County, Michigan","0500000US26005","116447","58192","811","62853","6093","6356","26","005"
"Bay County, Michigan","0500000US26017","104239","52404","613","44770","4227","6420","26","017"
"Berrien County, Michigan","0500000US26021","154259","78745","750","48629","7307","9294","26","021"
"Calhoun County, Michigan","0500000US26025","134128","67876","694","45386","4964","7611","26","025"
"Clinton County, Michigan","0500000US26037","78443","39996","792","62175","4843","5288","26","037"
"Eaton County, Michigan","0500000US26045","109027","55524","830","64522","5687","6465","26","045"
"Genesee County, Michigan","0500000US26049","407385","210621","730","46298","17284","19503","26","049"
"Grand Traverse County, Michigan","0500000US26055","91807","46573","956","60601","9070","7877","26","055"
"Ingham County, Michigan","0500000US26065","290186","149416","854","50896","17407","18739","26","065"
"Isabella County, Michigan","0500000US26073","71063","36324","693","44100","3479","3804","26","073"
"Jackson County, Michigan","0500000US26075","158640","78634","731","50258","7868","8674","26","075"
"Kalamazoo County, Michigan","0500000US26077","262985","133869","780","56025","19062","20178","26","077"
"Kent County, Michigan","0500000US26081","648594","328634","881","61125","50594","53099","26","081"
"Lapeer County, Michigan","0500000US26087","88174","43592","682","55866","3578","4118","26","087"
"Lenawee County, Michigan","0500000US26091","98623","48768","721","56515","3603","5912","26","091"
"Livingston County, Michigan","0500000US26093","189651","94294","1085","80733","18417","15727","26","093"
"Macomb County, Michigan","0500000US26099","871375","447250","919","60380","46874","51962","26","099"
"Marquette County, Michigan","0500000US26103","66502","32866","685","49008","4945","5340","26","103"
"Midland County, Michigan","0500000US26111","83411","42270","726","61624","5602","7662","26","111"
"Monroe County, Michigan","0500000US26115","149649","75026","781","59290","5661","5566","26","115"
"Muskegon County, Michigan","0500000US26121","173693","87390","697","49229","7968","8451","26","121"
"Oakland County, Michigan","0500000US26125","1250836","638759","1045","77475","112112","122023","26","125"
"Ottawa County, Michigan","0500000US26139","286383","144973","885","68543","20257","21295","26","139"
"Saginaw County, Michigan","0500000US26145","191934","98792","740","45331","7748","9108","26","145"
"St. Clair County, Michigan","0500000US26147","159350","79981","749","57362","5051","7193","26","147"
"Shiawassee County, Michigan","0500000US26155","68446","34436","704","53361","2104","2612","26","155"
"Van Buren County, Michigan","0500000US26159","75353","38026","668","52971","2955","4455","26","159"
"Washtenaw County, Michigan","0500000US26161","367627","184864","1062","70286","27787","30020","26","161"
"Wayne County, Michigan","0500000US26163","1753616","908918","831","45135","76868","88033","26","163"
"Anoka County, Minnesota","0500000US27003","351373","175848","1037","79169","23022","25423","27","003"
"Blue Earth County, Minnesota","0500000US27013","66973","32962","889","56716","4447","4816","27","013"
"Carver County, Minnesota","0500000US27019","102119","51697","1121","101271","10889","12039","27","019"
"Dakota County, Minnesota","0500000US27037","421751","213636","1140","80832","40329","39067","27","037"
"Hennepin County, Minnesota","0500000US27053","1252024","632217","1095","74592","131881","140584","27","053"
"Olmsted County, Minnesota","0500000US27109","154930","80066","983","77270","12841","14842","27","109"
"Ramsey County, Minnesota","0500000US27123","547974","281440","993","61962","45163","45768","27","123"
"Rice County, Minnesota","0500000US27131","65968","32652","852","64014","3527","4164","27","131"
"St. Louis County, Minnesota","0500000US27137","200000","100135","754","52890","13682","14386","27","137"
"Scott County, Minnesota","0500000US27139","145827","71824","1135","98538","13245","13893","27","139"
"Sherburne County, Minnesota","0500000US27141","94570","45678","1015","87756","6692","6515","27","141"
"Stearns County, Minnesota","0500000US27145","157822","78359","789","63271","9728","10194","27","145"
"Washington County, Minnesota","0500000US27163","256348","128990","1310","91866","23815","25053","27","163"
"Wright County, Minnesota","0500000US27171","134286","66683","905","79931","8753","9695","27","171"
"DeSoto County, Mississippi","0500000US28033","178751","92248","985","66440","6970","9956","28","033"
"Forrest County, Mississippi","0500000US28035","75471","39521","748","42389","3913","6468","28","035"
"Harrison County, Mississippi","0500000US28047","205027","105632","872","47365","8525","12908","28","047"
"Hinds County, Mississippi","0500000US28049","239497","128195","839","45658","10924","14551","28","049"
"Jackson County, Mississippi","0500000US28059","142152","71986","820","48284","6917","7001","28","059"
"Jones County, Mississippi","0500000US28067","67930","34386","736","39310","2119","1614","28","067"
"Lauderdale County, Mississippi","0500000US28075","76155","39684","661","46983","3747","3566","28","075"
"Lee County, Mississippi","0500000US28081","84933","44556","724","55886","3482","4180","28","081"
"Madison County, Mississippi","0500000US28089","104618","53253","875","68336","9805","10032","28","089"
"Rankin County, Mississippi","0500000US28121","152080","79955","1068","66054","9362","10397","28","121"
"Boone County, Missouri","0500000US29019","178271","91040","869","51340","14012","15102","29","019"
"Buchanan County, Missouri","0500000US29021","89065","45403","724","46052","3366","3581","29","021"
"Cape Girardeau County, Missouri","0500000US29031","78161","41102","778","51140","4294","5991","29","031"
"Cass County, Missouri","0500000US29037","103724","52521","950","64595","5642","6729","29","037"
"Christian County, Missouri","0500000US29043","85432","44195","707","59161","6002","6277","29","043"
"Clay County, Missouri","0500000US29047","242874","123683","959","66938","16178","18475","29","047"
"Cole County, Missouri","0500000US29051","76708","37799","637","52609","4884","6084","29","051"
"Franklin County, Missouri","0500000US29071","103330","51814","746","55290","3934","4689","29","071"
"Greene County, Missouri","0500000US29077","289805","148256","753","45117","17076","20045","29","077"
"Jackson County, Missouri","0500000US29095","698895","360542","888","52552","42644","49694","29","095"
"Jasper County, Missouri","0500000US29097","120217","61205","740","47981","5570","7880","29","097"
"Jefferson County, Missouri","0500000US29099","223810","111514","820","62228","10477","12989","29","099"
"Platte County, Missouri","0500000US29165","101187","51828","992","74646","7634","8753","29","165"
"St. Charles County, Missouri","0500000US29183","395504","200913","1017","81594","34733","34043","29","183"
"St. Francois County, Missouri","0500000US29187","66705","30119","632","39288","1175","2212","29","187"
"St. Louis County, Missouri","0500000US29189","996726","523577","958","64784","81527","87112","29","189"
"St. Louis city, Missouri","0500000US29510","308626","159082","779","41441","21202","22994","29","510"
"Cascade County, Montana","0500000US30013","81654","40479","689","47713","4643","4808","30","013"
"Flathead County, Montana","0500000US30029","100000","50937","726","59735","6761","7066","30","029"
"Gallatin County, Montana","0500000US30031","107810","51991","1002","60901","12105","11734","30","031"
"Lewis and Clark County, Montana","0500000US30049","67773","34568","778","60404","5930","6197","30","049"
"Missoula County, Montana","0500000US30063","117441","59086","783","54311","10734","11693","30","063"
"Yellowstone County, Montana","0500000US30111","158980","79949","847","58156","10094","13598","30","111"
"Douglas County, Nebraska","0500000US31055","561620","284514","905","61531","42849","49041","31","055"
"Lancaster County, Nebraska","0500000US31109","314358","156520","819","59306","22794","24434","31","109"
"Sarpy County, Nebraska","0500000US31153","181439","90650","992","80694","14749","17447","31","153"
"Clark County, Nevada","0500000US32003","2204079","1104222","1079","57189","119354","126222","32","003"
"Washoe County, Nevada","0500000US32031","460587","228728","974","61498","33339","31393","32","031"
"Cheshire County, New Hampshire","0500000US33005","75960","39054","943","61257","4749","6572","33","005"
"Grafton County, New Hampshire","0500000US33009","89386","45306","899","64420","6679","7813","33","009"
"Hillsborough County, New Hampshire","0500000US33011","409697","206133","1133","78769","34931","33333","33","011"
"Merrimack County, New Hampshire","0500000US33013","149216","76058","1039","70764","9129","13318","33","013"
"Rockingham County, New Hampshire","0500000US33015","306363","154146","1220","89451","28126","30010","33","015"
"Strafford County, New Hampshire","0500000US33017","128613","65063","1086","71057","7455","9342","33","017"
"Atlantic County, New Jersey","0500000US34001","269918","139855","1031","61777","15051","18039","34","001"
"Bergen County, New Jersey","0500000US34003","948406","488303","1459","94107","93897","107849","34","003"
"Burlington County, New Jersey","0500000US34005","448596","227904","1341","87673","35239","39564","34","005"
"Camden County, New Jersey","0500000US34007","510719","263931","1028","66196","33301","36718","34","007"
"Cape May County, New Jersey","0500000US34009","93553","47547","1065","66953","6780","8294","34","009"
"Cumberland County, New Jersey","0500000US34011","152538","74495","1053","52627","5862","6539","34","011"
"Essex County, New Jersey","0500000US34013","808285","419186","1143","60430","51045","64114","34","013"
"Gloucester County, New Jersey","0500000US34015","292206","149822","1147","86496","20340","24254","34","015"
"Hudson County, New Jersey","0500000US34017","691643","348005","1327","67154","66548","67335","34","017"
"Hunterdon County, New Jersey","0500000US34019","125059","62779","1421","112038","12431","14605","34","019"
"Mercer County, New Jersey","0500000US34021","374733","191418","1271","79173","26397","32112","34","021"
"Middlesex County, New Jersey","0500000US34023","842798","427736","1450","85337","73048","80469","34","023"
"Monmouth County, New Jersey","0500000US34025","626351","322223","1350","98270","59056","63021","34","025"
"Morris County, New Jersey","0500000US34027","499693","255021","1425","114732","50027","55525","34","027"
"Ocean County, New Jersey","0500000US34029","597943","310302","1435","71081","38765","44648","34","029"
"Passaic County, New Jersey","0500000US34031","512607","263162","1238","64233","30506","34019","34","031"
"Salem County, New Jersey","0500000US34033","62792","32252","972","61250","2884","3603","34","033"
"Somerset County, New Jersey","0500000US34035","335432","170712","1546","112153","29214","35803","34","035"
"Sussex County, New Jersey","0500000US34037","141682","70744","1341","90026","10996","13418","34","037"
"Union County, New Jersey","0500000US34039","563892","289006","1238","77326","39118","40782","34","039"
"Warren County, New Jersey","0500000US34041","106798","54393","1034","80657","6822","8861","34","041"
"Bernalillo County, New Mexico","0500000US35001","676773","346267","839","51005","43079","45873","35","001"
"Chaves County, New Mexico","0500000US35005","64866","32825","799","44899","2240","2173","35","005"
"Doña Ana County, New Mexico","0500000US35013","215579","109049","716","37144","8670","10934","35","013"
"Lea County, New Mexico","0500000US35025","68759","32969","785","55952","1496","1532","35","025"
"McKinley County, New Mexico","0500000US35031","72564","37380","621","31565","1215","1548","35","031"
"Otero County, New Mexico","0500000US35035","65817","30735","722","43887","2626","2346","35","035"
"Sandoval County, New Mexico","0500000US35043","142507","73420","1065","54296","7192","9312","35","043"
"San Juan County, New Mexico","0500000US35045","126926","64857","782","45942","3497","3833","35","045"
"Santa Fe County, New Mexico","0500000US35049","148750","76490","976","58821","10114","12272","35","049"
"Valencia County, New Mexico","0500000US35061","75940","37849","735","47409","2196","2437","35","061"
"Albany County, New York","0500000US36001","309612","158482","998","66204","23128","22167","36","001"
"Bronx County, New York","0500000US36005","1471160","777703","1171","37397","48625","71289","36","005"
"Broome County, New York","0500000US36007","193639","98204","745","47758","9631","9878","36","007"
"Cattaraugus County, New York","0500000US36009","77348","38657","608","48484","3080","2795","36","009"
"Cayuga County, New York","0500000US36011","77603","37774","736","56599","4757","3267","36","011"
"Chautauqua County, New York","0500000US36013","129046","64902","644","46079","5252","5729","36","013"
"Chemung County, New York","0500000US36015","85557","42991","820","51194","3395","4107","36","015"
"Clinton County, New York","0500000US36019","80980","39133","753","58234","3254","3869","36","019"
"Dutchess County, New York","0500000US36027","295568","148883","1167","77915","18492","18737","36","027"
"Erie County, New York","0500000US36029","925528","477244","786","55604","63089","66174","36","029"
"Jefferson County, New York","0500000US36045","114187","54058","1005","47101","4908","4335","36","045"
"Kings County, New York","0500000US36047","2648771","1394498","1367","56942","190282","212553","36","047"
"Livingston County, New York","0500000US36051","63799","31586","761","55931","2842","3648","36","051"
"Madison County, New York","0500000US36053","70965","35821","781","57069","3624","4117","36","053"
"Monroe County, New York","0500000US36055","747642","386475","905","57561","53162","51025","36","055"
"Nassau County, New York","0500000US36059","1369514","703763","1698","108133","115913","120977","36","059"
"New York County, New York","0500000US36061","1664727","875572","1601","85071","178395","211272","36","061"
"Niagara County, New York","0500000US36063","211328","107987","690","54743","9355","10710","36","063"
"Oneida County, New York","0500000US36065","231332","116434","726","53902","10998","11463","36","065"
"Onondaga County, New York","0500000US36067","465398","240894","837","57652","32964","30674","36","067"
"Ontario County, New York","0500000US36069","109899","56437","819","66004","8423","8685","36","069"
"Orange County, New York","0500000US36071","382226","189454","1243","79311","19698","24662","36","071"
"Oswego County, New York","0500000US36075","118478","59085","763","53406","3805","4169","36","075"
"Putnam County, New York","0500000US36079","99323","50443","1479","99479","6461","8468","36","079"
"Queens County, New York","0500000US36081","2358582","1214946","1500","64509","159690","176300","36","081"
"Rensselaer County, New York","0500000US36083","159722","81374","913","64050","10426","9717","36","083"
"Richmond County, New York","0500000US36085","479458","247440","1286","79201","32944","33164","36","085"
"Rockland County, New York","0500000US36087","328868","167686","1460","88726","21812","24974","36","087"
